"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"17650","Jairo Riedewald","MID","Crystal Palace",2.3,0,0,6,1,1.8,144,270,0,0,1.1,9.4,"2021-03-13T15:00:00Z",90,18,0,0,0,0,28,0,64803,0,1,0,3,-1136,1181,2317,44,"True",0,28
"17651","Ben Godfrey","DEF","Everton",3.4,0,0,19,0,1.3,566,271,2,0,3.5,33.2,"2021-03-13T17:30:00Z",90,4,0,0,0,0,28,0,36871,2,1,0,1,808,2612,1804,50,"True",0,28
"17652","Mark Noble","MID","West Ham",0.8,0,0,15,0,2.3,427,275,1,0,0.9,6.4,"2021-03-14T19:15:00Z",61,13,0,0,0,0,28,0,26896,0,1,0,2,-86,187,273,45,"False",0,28
"17653","Jonathan Castro Otto","DEF","Wolves",2,0,0,9,0,1.7,462,278,1,0,2.1,17.2,"2021-03-15T20:00:00Z",90,11,0,0,0,0,28,0,3611,1,0,2,2,77,336,259,54,"True",0,28
"17654","Christian Fuchs","DEF","Leicester",1,0,0,0,0,0,218,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,16112,0,5,0,0,-264,164,428,45,"True",0,28
"17655","Jordan Hugill","FWD","West Ham",0,0,0,0,0,0,444,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,483,0,1,0,0,-1,0,1,55,"False",0,28
"17656","Moise Kean","FWD","Everton",0,0,0,0,0,0,169,271,0,0,0,0,"2021-03-13T17:30:00Z",0,4,0,0,0,0,28,0,14853,2,1,0,0,-32,0,32,57,"True",0,28
"17657","Ki-Jana Hoever","DEF","Wolves",-0.3,0,0,0,0,0,545,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,3690,1,0,0,0,-24,47,71,44,"True",0,28
"17658","Luke Thomas","DEF","Leicester",1.2,0,0,0,0,0,240,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,19213,0,5,0,0,-1973,241,2214,42,"True",0,28
"17659","Jamie Shackleton","MID","Leeds",0.2,0,0,0,0,0,210,273,0,0,0,0,"2021-03-13T12:30:00Z",0,5,0,0,0,0,28,0,2127,0,0,0,0,-17,11,28,48,"True",0,28
"17661","Rayan Ait Nouri","DEF","Wolves",-0.2,0,0,0,0,0,563,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,8325,1,0,0,0,-185,76,261,50,"True",0,28
"17663","Wesley Moraes","FWD","Aston Villa",0,0,0,0,0,0,48,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,994,1,1,0,0,1,55,54,60,"False",0,28
"17665","Wes Morgan","DEF","Leicester",0,0,0,0,0,0,216,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,7944,0,5,0,0,-79,34,113,44,"True",0,28
"17666","Andy Lonergan","GK","West Brom",-0.5,0,0,0,0,0,639,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,2524,0,1,0,0,45,164,119,40,"False",0,28
"17670","Kyle John","DEF","Everton",0.5,0,0,0,0,0,679,271,0,0,0,0,"2021-03-13T17:30:00Z",0,4,0,0,0,0,28,0,309,2,1,0,0,62,94,32,40,"True",0,28
"17671","Ollie Watkins","FWD","Aston Villa",3.2,1,0,9,0,14.4,514,276,1,0,4.7,5.4,"2021-03-12T20:00:00Z",90,14,0,0,0,0,28,0,2170316,1,1,27,5,-11850,112860,124710,66,"False",0,28
"17672","Anwar El Ghazi","MID","Aston Villa",3.4,0,0,0,0,3.1,45,276,1,0,8,9,"2021-03-12T20:00:00Z",69,14,0,0,0,0,28,0,80384,1,1,68,2,-4814,6402,11216,53,"False",0,28
"17673","Ilkay Gündogan","MID","Man City",3.7,0,0,0,0,0,271,272,0,0,0,0,"2021-03-13T20:00:00Z",0,8,0,0,0,0,28,0,3174182,3,0,0,0,51783,152452,100669,62,"False",0,28
"17675","Eric Dier","DEF","Spurs",0.2,0,0,0,0,0,391,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,240299,1,2,0,0,-42632,1012,43644,48,"False",0,28
"17676","Morgan Sanson","MID","Aston Villa",1,0,0,0,0,1.6,647,276,1,0,0.1,0,"2021-03-12T20:00:00Z",31,14,0,0,0,0,28,0,522,1,1,0,0,47,87,40,55,"False",1,28
"17677","Darnell Furlong","DEF","West Brom",3,0,0,2,0,1.6,422,270,1,0,0.7,5.4,"2021-03-13T15:00:00Z",90,6,0,0,0,0,28,0,18655,0,1,0,1,-407,944,1351,45,"False",1,28
"17678","Ashley Westwood","MID","Burnley",1.5,0,0,11,0,24.1,89,271,1,0,3.9,13.4,"2021-03-13T17:30:00Z",90,7,0,0,0,0,28,0,35630,2,1,1,1,-1781,573,2354,53,"False",1,28
"17679","Dominic Calvert-Lewin","FWD","Everton",2.8,0,0,18,0,3.5,164,271,2,1,10.1,29.8,"2021-03-13T17:30:00Z",90,4,0,0,0,0,28,0,3188325,2,1,68,6,-92709,104261,196970,77,"True",0,28
"17680","Demarai Gray","MID","Leicester",0,0,0,0,0,0,230,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,5028,0,5,0,0,-29,0,29,51,"True",0,28
"17682","James Bree","DEF","Aston Villa",0,0,0,0,0,0,43,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,482,1,1,0,0,-2,0,2,45,"False",0,28
"17683","Michy Batshuayi","FWD","Crystal Palace",0.5,0,0,0,0,0,108,270,0,0,0,0,"2021-03-13T15:00:00Z",0,18,0,0,0,0,28,0,48199,0,1,0,0,-631,500,1131,57,"True",0,28
"17684","Fernando Luiz Rosa","DEF","Man City",2.7,0,0,3,0,1.6,266,272,0,0,0.4,2,"2021-03-13T20:00:00Z",23,8,0,0,0,0,28,0,54862,3,0,0,1,-721,338,1059,54,"False",0,28
"17685","David Button","GK","West Brom",-0.5,0,0,0,0,0,56,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,296488,0,1,0,0,8962,12165,3203,39,"False",0,28
"17686","Wayne Hennessey","GK","Crystal Palace",0.5,0,0,0,0,0,126,270,0,0,0,0,"2021-03-13T15:00:00Z",0,18,0,0,0,0,28,0,22368,0,1,0,0,-101,47,148,43,"True",0,28
"17687","Lee Peltier","DEF","West Brom",-0.3,0,0,0,0,0,600,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,5225,0,1,0,0,-8,167,175,40,"False",0,28
"17689","Jonjoe Kenny","DEF","Everton",0,0,0,0,0,0,160,271,0,0,0,0,"2021-03-13T17:30:00Z",0,4,0,0,0,0,28,0,6699,2,1,0,0,-57,0,57,43,"True",0,28
"17691","Kortney Hause","DEF","Aston Villa",0,0,0,0,0,0,39,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,11989,1,1,0,0,-525,10,535,44,"False",0,28
"17693","Jayson Molumby","MID","Brighton",0,0,0,0,0,0,550,277,0,0,0,0,"2021-03-14T12:00:00Z",0,16,0,0,0,0,28,0,854,2,1,0,0,-14,0,14,45,"False",0,28
"17694","Christian Pulisic","MID","Chelsea",1.5,0,0,3,1,16.5,119,273,0,0,6.4,8,"2021-03-13T12:30:00Z",67,10,0,0,0,0,28,0,134745,0,0,39,3,-1125,1084,2209,82,"False",0,28
"17695","Joshua King","FWD","Everton",1.4,0,0,1,0,1.2,651,271,0,0,0.4,0.6,"2021-03-13T17:30:00Z",24,4,0,0,0,0,28,0,8617,2,1,2,1,-822,735,1557,53,"True",0,28
"17696","John McGinn","MID","Aston Villa",2.8,0,0,7,0,13.6,38,276,1,0,3.7,11.8,"2021-03-12T20:00:00Z",90,14,0,0,0,0,28,0,76419,1,1,12,1,680,2977,2297,55,"False",1,28
"17697","Sergio Reguilón","DEF","Spurs",2.4,0,0,13,0,2.7,542,269,2,0,1.9,14.2,"2021-03-14T16:30:00Z",90,1,0,0,0,0,28,0,272635,1,2,2,0,2929,15913,12984,55,"False",1,28
"17698","Hamza Choudhury","MID","Leicester",1.8,0,0,0,0,0,234,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,4049,0,5,0,0,-12,35,47,47,"True",0,28
"17699","Bruno André Cavaco Jordao","MID","Wolves",0,0,0,0,0,0,475,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,14437,1,0,0,0,-109,0,109,43,"True",0,28
"17701","Ryan Sessegnon","DEF","Spurs",0,0,0,0,0,0,399,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,5384,1,2,0,0,-15,0,15,47,"False",0,28
"17703","Miguel Almirón","MID","Newcastle",0,0,0,0,0,0,339,276,0,0,0,0,"2021-03-12T20:00:00Z",0,2,0,0,0,0,28,0,28741,1,1,0,0,-2681,108,2789,56,"True",0,28
"17704","João Virgínia","GK","Everton",0.8,0,0,10,0,0,167,271,0,0,2.5,25,"2021-03-13T17:30:00Z",47,4,0,0,0,0,28,3,5628,2,1,0,2,-8,42,50,43,"True",0,28
"17705","Matt Doherty","DEF","Spurs",2.8,0,0,11,0,2.4,457,269,2,0,1.8,16,"2021-03-14T16:30:00Z",90,1,0,0,0,0,28,0,334163,1,2,0,1,32,2591,2559,56,"False",0,28
"17706","Kieran Gibbs","DEF","West Brom",-0.1,0,0,0,0,0,407,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,12304,0,1,0,0,-150,106,256,43,"False",0,28
"17707","Karlo Ziger","GK","Chelsea",0.5,0,0,0,0,0,593,273,0,0,0,0,"2021-03-13T12:30:00Z",0,10,0,0,0,0,28,0,54609,0,0,0,0,-870,174,1044,40,"False",0,28
"17708","Jamal Lewis","DEF","Newcastle",0.8,0,0,0,0,0,513,276,0,0,0,0,"2021-03-12T20:00:00Z",0,2,0,0,0,0,28,0,117348,1,1,0,0,-1104,4008,5112,42,"True",0,28
"17714","Joël Veltman","DEF","Brighton",3,0,0,11,0,11,67,277,1,0,3.5,15.6,"2021-03-14T12:00:00Z",90,16,0,0,0,0,28,0,118357,2,1,8,2,33026,38518,5492,43,"False",0,28
"17715","Darren Randolph","GK","West Ham",0.1,0,0,0,0,0,430,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,16082,0,1,0,0,-249,68,317,43,"False",0,28
"17716","Ederson Santana de Moraes","GK","Man City",4.1,0,0,26,1,0,278,272,0,0,0.4,4.2,"2021-03-13T20:00:00Z",90,8,0,0,0,0,28,0,811977,3,0,0,6,-21209,15023,36232,61,"False",0,28
"17717","James Tomkins","DEF","Crystal Palace",0,0,0,0,0,0,129,270,0,0,0,0,"2021-03-13T15:00:00Z",0,18,0,0,0,0,28,0,2185,0,1,0,0,-56,20,76,44,"True",0,28
"17718","Joe Rodon","DEF","Spurs",0,0,0,0,0,0,584,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,2648,1,2,0,0,-105,34,139,50,"False",0,28
"17719","Marvelous Nakamba","MID","Aston Villa",1,0,0,0,0,0,44,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,36848,1,1,0,0,-453,506,959,43,"False",0,28
"17720","Andriy Yarmolenko","MID","West Ham",0,0,0,0,0,0,436,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,5336,0,1,0,0,-38,34,72,55,"False",0,28
"17721","Jarrad Branthwaite","DEF","Everton",0,0,0,0,0,0,170,271,0,0,0,0,"2021-03-13T17:30:00Z",0,4,0,0,0,0,28,0,93087,2,1,0,0,-1540,0,1540,39,"True",0,28
"17722","Moussa Sissoko","MID","Spurs",0.6,0,0,2,0,0.3,385,269,1,0,0,0,"2021-03-14T16:30:00Z",33,1,0,0,0,0,28,0,30314,1,2,0,1,-333,208,541,47,"False",0,28
"17723","Issa Diop","DEF","West Ham",4.6,0,0,15,0,0.3,451,275,1,0,2.8,27.6,"2021-03-14T19:15:00Z",90,13,0,0,0,0,28,0,41750,0,1,0,2,3589,4563,974,43,"False",0,28
"17724","Alexis Mac Allister","MID","Brighton",1.2,0,0,0,0,0,80,277,0,0,0,0,"2021-03-14T12:00:00Z",0,16,0,0,0,0,28,0,3290,2,1,0,0,36,170,134,53,"False",0,28
"17726","Gedson Carvalho Fernandes","MID","Spurs",0,0,0,0,0,0,401,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,5011,1,2,0,0,-42,0,42,47,"False",0,28
"17727","Phil Foden","MID","Man City",4,0,0,0,0,0,284,272,0,0,0,0,"2021-03-13T20:00:00Z",0,8,0,0,0,0,28,0,753903,3,0,0,0,-29624,39450,69074,61,"False",0,28
"17729","Rúben Santos Gato Alves Dias","DEF","Man City",5.1,0,0,22,1,1.3,556,272,0,0,1.1,9.6,"2021-03-13T20:00:00Z",74,8,0,0,0,0,28,0,2029346,3,0,0,6,39611,80581,40970,61,"False",0,28
"17730","Alex Iwobi","MID","Everton",1.6,0,0,14,0,29,159,271,2,0,6.2,12.6,"2021-03-13T17:30:00Z",90,4,0,0,0,0,28,0,17366,2,1,20,2,-18,549,567,59,"True",0,28
"17731","James Maddison","MID","Leicester",0,0,0,0,0,0,231,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,393212,0,5,0,0,-179789,855,180644,71,"True",0,28
"17732","Marc Albrighton","MID","Leicester",3,1,0,14,0,20.7,221,274,0,0,4.4,21.4,"2021-03-14T14:00:00Z",45,15,0,0,0,0,28,0,10374,0,5,2,4,528,985,457,52,"True",0,28
"17733","Denis Odoi","DEF","Fulham",-1,0,0,0,0,0,525,272,0,0,0,0,"2021-03-13T20:00:00Z",0,12,0,0,0,0,28,0,4797,3,0,0,0,0,80,80,42,"True",0,28
"17734","Martín Montoya","DEF","Brighton",0,0,0,0,0,0,63,277,0,0,0,0,"2021-03-14T12:00:00Z",0,16,0,0,0,0,28,0,590,2,1,0,0,-1,0,1,45,"False",0,28
"17737","Ademipo Odubeko","FWD","West Ham",0,0,0,0,0,0,638,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,3292,0,1,0,0,33,340,307,45,"False",0,28
"17738","Lukasz Fabianski","GK","West Ham",3.8,0,0,17,0,0,431,275,1,0,3,30.2,"2021-03-14T19:15:00Z",90,13,0,0,0,0,28,4,248153,0,1,0,3,-3896,3492,7388,50,"False",0,28
"17739","Juan Foyth","DEF","Spurs",0,0,0,0,0,0,406,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,4308,1,2,0,0,-16,0,16,43,"False",0,28
"17741","Danny Ward","GK","Leicester",1,0,0,0,0,0,223,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,13008,0,5,0,0,-62,86,148,43,"True",0,28
"17744","Taylor Harwood-Bellis","DEF","Man City",0,0,0,0,0,0,623,272,0,0,0,0,"2021-03-13T20:00:00Z",0,8,0,0,0,0,28,0,426,3,0,0,0,-13,0,13,40,"False",0,28
"17746","Moisés Caicedo","MID","Brighton",0,0,0,0,0,0,664,277,0,0,0,0,"2021-03-14T12:00:00Z",0,16,0,0,0,0,28,0,248,2,1,0,0,-11,21,32,50,"False",0,28
"17747","Richarlison de Andrade","FWD","Everton",5.6,0,0,10,0,12.7,166,271,2,0,7.2,13,"2021-03-13T17:30:00Z",90,4,0,0,0,0,28,0,900605,2,1,46,2,180622,210981,30359,80,"True",0,28
"17748","Antonee Robinson","DEF","Fulham",0.6,0,0,4,0,1,484,272,0,0,1.1,2,"2021-03-13T20:00:00Z",10,12,0,0,0,0,28,0,16614,3,0,8,1,-580,289,869,44,"True",0,28
"17749","Nélson Cabral Semedo","DEF","Wolves",3.2,0,0,9,0,17.8,546,278,1,0,6.5,10,"2021-03-15T20:00:00Z",83,11,0,0,0,0,28,0,167617,1,0,37,2,-3593,3021,6614,52,"True",0,28
"17750","Cengiz Ünder","MID","Leicester",0,0,0,0,0,0,541,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,4133,0,5,0,0,-320,20,340,57,"True",0,28
"17751","Conor Coady","DEF","Wolves",4.2,0,0,15,0,0.3,459,278,1,0,1.6,11.8,"2021-03-15T20:00:00Z",90,11,0,0,0,0,28,0,378525,1,0,4,2,5922,11939,6017,48,"True",0,28
"17752","Matt Phillips","MID","West Brom",1.5,0,0,6,0,16,411,270,1,0,4.9,6.6,"2021-03-13T15:00:00Z",70,6,0,0,0,0,28,0,3848,0,1,26,2,-46,191,237,51,"False",0,28
"17753","Matthew Longstaff","MID","Newcastle",0,0,0,0,0,0,487,276,0,0,0,0,"2021-03-12T20:00:00Z",0,2,0,0,0,0,28,0,1557,1,1,0,0,2,24,22,48,"True",0,28
"17755","N'Golo Kanté","MID","Chelsea",3.2,0,0,25,1,40.3,113,273,0,0,9.3,40.6,"2021-03-13T12:30:00Z",90,10,0,0,0,0,28,0,191704,0,0,12,3,742,3186,2444,49,"False",0,28
"17757","Paulo Gazzaniga","GK","Spurs",0,0,0,0,0,0,393,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,15144,1,2,0,0,-181,0,181,43,"False",0,28
"17758","Jaden Philogene-Bidace","MID","Aston Villa",0,0,0,0,0,0,683,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,34,1,1,0,0,18,21,3,45,"False",0,28
"17763","Theo Corbeanu","MID","Wolves",-0.5,0,0,0,0,0,610,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,416,1,0,0,0,0,33,33,45,"True",0,28
"17765","Sébastien Haller","FWD","West Ham",0,0,0,0,0,0,441,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,17810,0,1,0,0,-123,0,123,61,"False",0,28
"17767","Marcus Bettinelli","GK","Fulham",0,0,0,0,0,0,183,272,0,0,0,0,"2021-03-13T20:00:00Z",0,12,0,0,0,0,28,0,1967,3,0,0,0,-10,0,10,43,"True",0,28
"17768","Anthony Mancini","MID","Burnley",-0.5,0,0,0,0,0,612,271,0,0,0,0,"2021-03-13T17:30:00Z",0,7,0,0,0,0,28,0,646,2,1,0,0,5,128,123,44,"False",0,28
"17769","Carney Chukwuemeka","MID","Aston Villa",0,0,0,0,0,0,672,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,113,1,1,0,0,1,22,21,45,"False",0,28
"17773","Tyrick Mitchell","DEF","Crystal Palace",0,0,0,0,0,0,146,270,0,0,0,0,"2021-03-13T15:00:00Z",0,18,0,0,0,0,28,0,1055210,0,1,0,0,-74653,5974,80627,38,"True",0,28
"17774","Jack Harrison","MID","Leeds",1,0,0,6,1,0.8,203,273,0,0,0.2,0.8,"2021-03-13T12:30:00Z",63,5,0,0,0,0,28,0,183878,0,0,0,3,-7295,8176,15471,54,"True",0,28
"17775","Callum Robinson","FWD","West Brom",-0.5,0,0,0,0,0,358,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,44066,0,1,0,0,-3671,1169,4840,53,"False",0,28
"17776","Tariq Lamptey","DEF","Brighton",0,0,0,0,0,0,77,277,0,0,0,0,"2021-03-14T12:00:00Z",0,16,0,0,0,0,28,0,196441,2,1,0,0,-5853,127,5980,46,"False",0,28
"17778","Sam Field","MID","West Brom",0,0,0,0,0,0,423,270,0,0,0,0,"2021-03-13T15:00:00Z",0,6,0,0,0,0,28,0,1002,0,1,0,0,-10,0,10,48,"False",0,28
"17779","Matija Sarkic","GK","Wolves",0,0,0,0,0,0,472,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,6742,1,0,0,0,-41,0,41,44,"True",0,28
"17780","Kaine Hayden","MID","Aston Villa",0,0,0,0,0,0,671,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,136,1,1,0,0,17,51,34,45,"False",0,28
"17782","David Martin","GK","West Ham",0,0,0,0,0,0,429,275,0,0,0,0,"2021-03-14T19:15:00Z",0,13,0,0,0,0,28,0,448022,0,1,0,0,346,4437,4091,39,"False",0,28
"17783","Ahmed El Mohamady","DEF","Aston Villa",3.4,0,0,14,0,12.3,29,276,1,0,3.4,21.6,"2021-03-12T20:00:00Z",90,14,0,0,0,0,28,0,38332,1,1,0,2,3399,5470,2071,43,"False",0,28
"17784","Mahmoud Ahmed Ibrahim Hassan","MID","Aston Villa",1.6,0,0,13,1,34.8,40,276,0,0,8.4,14.4,"2021-03-12T20:00:00Z",67,14,0,0,0,0,28,0,35841,1,1,35,3,279,570,291,52,"False",0,28
"17785","Aboubakar Kamara","MID","Fulham",0,0,0,0,0,0,190,272,0,0,0,0,"2021-03-13T20:00:00Z",0,12,0,0,0,0,28,0,3152,3,0,0,0,-17,0,17,48,"True",0,28
"17786","James McCarthy","MID","Crystal Palace",0,0,0,0,0,0,131,270,0,0,0,0,"2021-03-13T15:00:00Z",0,18,0,0,0,0,28,0,62058,0,1,0,0,-1058,410,1468,43,"True",0,28
"17788","Oliver Skipp","MID","Spurs",0,0,0,0,0,0,404,269,0,0,0,0,"2021-03-14T16:30:00Z",0,1,0,0,0,0,28,0,1501,1,2,0,0,-7,0,7,44,"False",0,28
"17789","Neil Taylor","DEF","Aston Villa",0,0,0,0,0,0,31,276,0,0,0,0,"2021-03-12T20:00:00Z",0,14,0,0,0,0,28,0,14078,1,1,0,0,-79,267,346,42,"False",0,28
"17790","Daniel Langley","GK","Newcastle",0,0,0,0,0,0,606,276,0,0,0,0,"2021-03-12T20:00:00Z",0,2,0,0,0,0,28,0,5193,1,1,0,0,-6,213,219,40,"True",0,28
"17791","Bernardo Mota Veiga de Carvalho e Silva","MID","Man City",4.1,0,0,15,1,15.2,281,272,0,0,4.7,10.4,"2021-03-13T20:00:00Z",66,8,0,0,0,0,28,0,103770,3,0,21,3,-18489,5505,23994,74,"False",0,28
"17792","Ryan Fraser","MID","Newcastle",2.4,0,0,8,1,29.3,507,276,0,0,6.5,6.6,"2021-03-12T20:00:00Z",78,2,0,0,0,0,28,0,15164,1,1,29,3,1135,1484,349,56,"True",0,28
"17794","Max Kilman","DEF","Wolves",-0.3,0,0,0,0,0,470,278,0,0,0,0,"2021-03-15T20:00:00Z",0,11,0,0,0,0,28,0,562283,1,0,0,0,-22934,7979,30913,40,"True",0,28
"17795","Jay-Roy Grot","MID","Leeds",0,0,0,0,0,0,207,273,0,0,0,0,"2021-03-13T12:30:00Z",0,5,0,0,0,0,28,0,1387,0,0,0,0,-9,0,9,47,"True",0,28
"17797","Adrien Silva","MID","Leicester",0,0,0,0,0,0,220,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,16698,0,5,0,0,-78,0,78,44,"True",0,28
"17798","Sidnei Tavares","MID","Leicester",1.8,0,0,0,0,0,676,274,0,0,0,0,"2021-03-14T14:00:00Z",0,15,0,0,0,0,28,0,183,0,5,0,0,116,147,31,45,"True",0,28
"17799","Kalvin Phillips","MID","Leeds",0.2,0,0,12,1,2,204,273,0,0,2.2,19.6,"2021-03-13T12:30:00Z",90,5,0,0,0,0,28,0,71892,0,0,0,3,-266,276,542,49,"True",0,28
"17800","Raphael Dias Belloli","MID","Leeds",3.5,0,0,5,1,31.1,570,273,0,0,8.9,12.8,"2021-03-13T12:30:00Z",90,5,0,0,0,0,28,0,897253,0,0,45,3,57069,103223,46154,55,"True",0,28
"17801","Ciaran Clark","DEF","Newcastle",2.2,0,0,15,0,0.3,324,279,3,0,1.9,18.6,"2021-03-20T20:00:00Z",90,3,0,0,0,0,29,0,19815,0,3,0,1,2573,3864,1291,45,"False",0,29
"17802","Matt Ritchie","MID","Newcastle",0.2,0,0,0,0,0,322,279,0,0,0,0,"2021-03-20T20:00:00Z",0,3,0,0,0,0,29,0,3394,0,3,0,0,36,84,48,49,"False",0,29
"17803","André-Frank Zambo Anguissa","MID","Fulham",1.7,0,0,1,0,13.2,191,282,2,0,5,17.2,"2021-03-19T20:00:00Z",90,10,0,0,0,0,29,0,117355,2,1,20,2,9,3262,3253,45,"True",0,29
"17804","Jean Michaël Seri","MID","Fulham",0,0,0,0,0,0,189,282,0,0,0,0,"2021-03-19T20:00:00Z",0,10,0,0,0,0,29,0,2201,2,1,0,0,-5,0,5,46,"True",0,29
"17805","Oliver Casey","DEF","Leeds",0,0,0,0,0,0,215,282,0,0,0,0,"2021-03-19T20:00:00Z",0,8,0,0,0,0,29,0,75802,2,1,0,0,-1200,357,1557,39,"False",0,29
"17807","Christian Walton","GK","Brighton",0,0,0,0,0,0,503,279,0,0,0,0,"2021-03-20T20:00:00Z",0,14,0,0,0,0,29,0,91880,0,3,0,0,-1146,271,1417,40,"True",0,29
"17808","Charlie Cresswell","DEF","Leeds",0,0,0,0,0,0,620,282,0,0,0,0,"2021-03-19T20:00:00Z",0,8,0,0,0,0,29,0,7016,2,1,0,0,7,378,371,40,"False",0,29
"17810","Jack Grealish","MID","Aston Villa",-0.2,0,0,0,0,0,37,170,0,0,0,0,"2021-03-21T19:30:00Z",0,17,0,0,0,0,29,0,1446685,2,0,0,0,-62123,16920,79043,75,"True",0,29
"17811","Felipe Anderson Pereira Gomes","MID","West Ham",0,0,0,0,0,0,440,288,0,0,0,0,"2021-03-21T15:00:00Z",0,1,0,0,0,0,29,0,9048,3,3,0,0,-24,0,24,61,"True",0,29
"17812","Tanguy Ndombele","MID","Spurs",2.7,0,0,19,1,2.5,405,170,0,0,1.8,12.4,"2021-03-21T19:30:00Z",80,2,0,0,0,0,29,0,53226,2,0,3,3,5480,7048,1568,59,"False",0,29
"17814","Thomas McGill","GK","Brighton",0,0,0,0,0,0,662,279,0,0,0,0,"2021-03-20T20:00:00Z",0,14,0,0,0,0,29,0,28399,0,3,0,0,-1666,713,2379,39,"True",0,29
"17815","Glenn Murray","FWD","Brighton",0,0,0,0,0,0,53,279,0,0,0,0,"2021-03-20T20:00:00Z",0,14,0,0,0,0,29,0,6430,0,3,0,0,-27,0,27,48,"True",0,29
"17816","Serge Aurier","DEF","Spurs",1.5,0,0,0,0,0,389,170,0,0,0,0,"2021-03-21T19:30:00Z",0,2,0,0,0,0,29,0,112613,2,0,0,0,1002,2499,1497,52,"False",0,29
"17817","Yoshinori Muto","FWD","Newcastle",0,0,0,0,0,0,341,279,0,0,0,0,"2021-03-20T20:00:00Z",0,3,0,0,0,0,29,0,6922,0,3,0,0,-14,0,14,48,"False",0,29
"17818","Elia Caprile","GK","Leeds",0,0,0,0,0,0,532,282,0,0,0,0,"2021-03-19T20:00:00Z",0,8,0,0,0,0,29,0,19993,2,1,0,0,-348,123,471,40,"False",0,29
"17819","Isaac Hayden","MID","Newcastle",1.6,0,0,4,0,2,336,279,0,0,1.1,4.6,"2021-03-20T20:00:00Z",45,3,0,0,0,0,29,0,4991,0,3,4,1,403,612,209,46,"False",0,29
"17820","Tosin Adarabioyo","DEF","Fulham",4.2,0,0,16,0,0.8,572,282,2,0,2.8,24.8,"2021-03-19T20:00:00Z",90,10,0,0,0,0,29,0,83068,2,1,2,1,16892,19143,2251,45,"True",0,29
"17821","Karl Darlow","GK","Newcastle",0.4,0,0,0,0,0,325,279,0,0,0,0,"2021-03-20T20:00:00Z",0,3,0,0,0,0,29,0,131483,0,3,0,0,1135,6547,5412,50,"False",0,29
