"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"12241","Christos Tzolis","MID","Norwich",0.7,0,0,3,0,20.3,528,217,0,0,2.7,4.2,"2022-01-15T15:00:00Z",3,8,0,0,0,0,22,0,3567,1,2,2,1,-36,41,77,48,"True",0,22
"12243","Frederik Alves","DEF","West Ham",0,0,0,0,0,0,521,219,0,0,0,0,"2022-01-16T14:00:00Z",0,10,0,0,0,0,22,0,12180,3,2,0,0,-210,0,210,40,"True",0,22
"12244","Aaron Connolly","FWD","Brighton",0,0,0,0,0,0,72,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,8612,1,1,0,0,-1464,115,1579,53,"True",0,22
"12245","Aaron Connolly","FWD","Brighton",0,0,0,0,0,0,72,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,8612,1,1,0,0,-1464,115,1579,53,"True",0,22
"12246","Luke Ayling","DEF","Leeds",2.5,1,0,26,0,10.4,185,219,2,0,4.6,27.8,"2022-01-16T14:00:00Z",90,19,0,0,0,0,22,0,249085,3,2,8,4,-3932,3702,7634,43,"False",0,22
"12247","Ollie Watkins","FWD","Aston Villa",0.8,0,0,-2,0,3.9,40,211,2,0,4.2,3.2,"2022-01-15T17:30:00Z",90,13,0,0,0,0,22,0,1010226,2,2,35,2,-322254,44554,366808,77,"True",0,22
"12248","Liam Gibbs","MID","Norwich",-0.5,0,0,0,0,0,683,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,69,1,2,0,0,46,50,4,45,"True",0,22
"12249","Nohan Kenneh","MID","Leeds",-0.5,0,0,0,0,0,600,219,0,0,0,0,"2022-01-16T14:00:00Z",0,19,0,0,0,0,22,0,1331,3,2,0,0,-37,56,93,44,"False",0,22
"12250","Marc Leonard","MID","Brighton",-1,0,0,0,0,0,654,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,289,1,1,0,0,46,96,50,45,"True",0,22
"12251","Marc Leonard","MID","Brighton",-1,0,0,0,0,0,654,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,289,1,1,0,0,46,96,50,45,"True",0,22
"12252","Jeremy Sarmiento","MID","Brighton",0,0,0,0,0,0,612,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,480,1,1,0,0,3,19,16,45,"True",0,22
"12253","Jeremy Sarmiento","MID","Brighton",0,0,0,0,0,0,612,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,480,1,1,0,0,3,19,16,45,"True",0,22
"12258","Craig Dawson","DEF","West Ham",3.1,0,0,6,0,0.6,414,219,3,0,4.1,11,"2022-01-16T14:00:00Z",90,10,0,0,0,0,22,0,83893,3,2,29,1,-3463,6004,9467,49,"True",0,22
"12261","Pierluigi Gollini","GK","Spurs",0.5,0,0,0,0,0,486,166,0,0,0,0,"2022-01-19T19:30:00Z",0,9,0,0,0,0,22,0,16405,3,2,0,0,-362,156,518,43,"False",0,22
"12262","Angus Gunn","GK","Norwich",0,0,0,0,0,0,448,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,122022,1,2,0,0,-845,5575,6420,40,"True",0,22
"12264","Francisco Femenía Far","DEF","Watford",1.3,1,0,14,0,15,382,216,0,0,4.6,23.4,"2022-01-15T15:00:00Z",24,14,0,0,0,0,22,0,10345,1,1,8,4,998,1906,908,43,"False",0,22
"12265","Michail Antonio","FWD","West Ham",5.1,1,0,7,0,29.9,413,219,3,0,8.3,23,"2022-01-16T14:00:00Z",90,10,0,0,0,0,22,0,3610165,3,2,30,4,82675,332187,249512,79,"True",1,22
"12266","Malang Sarr","DEF","Chelsea",1.8,0,0,21,0,1.3,501,215,1,0,2.7,25.4,"2022-01-15T12:30:00Z",90,12,0,0,0,0,22,0,8946,0,1,0,2,510,927,417,49,"False",0,22
"12267","Malang Sarr","DEF","Chelsea",1.8,0,0,0,0,0,501,232,0,0,0,0,"2022-01-18T20:00:00Z",0,4,0,0,0,0,22,0,8946,1,1,0,0,510,927,417,49,"False",0,22
"12268","Rúben Diogo da Silva Neves","MID","Wolves",1.5,0,0,0,0,0,436,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,78221,1,3,0,0,2492,5342,2850,53,"True",0,22
"12269","Michael Keane","DEF","Everton",0,0,0,4,0,0.3,169,217,2,0,1.9,8.4,"2022-01-15T15:00:00Z",90,15,1,0,0,0,22,0,304820,1,2,10,-2,-10109,21505,31614,49,"False",1,22
"12270","Armstrong Oko-Flex","MID","West Ham",0.5,0,0,0,0,0,652,219,0,0,0,0,"2022-01-16T14:00:00Z",0,10,0,0,0,0,22,0,394,3,2,0,0,81,4043,3962,44,"True",0,22
"12271","Robert Sánchez","GK","Brighton",6.2,0,0,8,0,0,69,212,1,0,0.7,7.4,"2022-01-14T20:00:00Z",90,7,0,0,0,0,22,1,1635716,1,1,0,2,32141,89048,56907,46,"True",0,22
"12272","Robert Sánchez","GK","Brighton",6.2,0,0,12,0,0,69,232,1,0,2,20,"2022-01-18T20:00:00Z",90,6,0,0,0,0,22,2,1635716,1,1,0,2,32141,89048,56907,46,"True",0,22
"12273","Kasey McAteer","MID","Leicester",-0.5,0,0,0,0,0,647,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,199,3,2,0,0,17,46,29,45,"True",0,22
"12274","Jeffrey Schlupp","MID","Crystal Palace",4,1,0,13,0,22.3,155,212,1,0,6.3,33,"2022-01-14T20:00:00Z",90,4,0,0,0,0,22,0,5286,1,1,8,5,61,999,938,54,"False",0,22
"12275","Harvey Barnes","MID","Leicester",0.8,1,0,17,0,11.4,215,166,2,0,5,18.2,"2022-01-19T19:30:00Z",15,17,0,0,0,0,22,0,197396,3,2,20,4,5153,16744,11591,65,"True",0,22
"12280","Pierre Lees-Melou","MID","Norwich",1.3,0,0,13,0,15.1,471,217,1,0,5.2,21.2,"2022-01-15T15:00:00Z",90,8,0,0,0,0,22,0,4916,1,2,16,2,15,176,161,48,"True",0,22
"12282","Fabio Silva","FWD","Wolves",1,0,0,5,0,0.3,445,220,1,0,2.3,6,"2022-01-15T15:00:00Z",10,16,0,0,0,0,22,0,30930,1,3,17,1,548,1479,931,56,"True",0,22
"12283","Odsonne Edouard","FWD","Crystal Palace",6,0,0,1,1,0.4,586,212,0,0,0.6,5.4,"2022-01-14T20:00:00Z",65,4,0,0,0,0,22,0,409971,1,1,0,2,87646,155839,68193,64,"False",0,22
"12284","Kwadwo Baah","MID","Watford",0,0,0,0,0,0,405,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,6997,1,1,0,0,-34,342,376,43,"False",0,22
"12285","Martin Dubravka","GK","Newcastle",1.9,0,0,17,0,0,295,216,1,0,3.5,34.8,"2022-01-15T15:00:00Z",90,18,0,0,0,0,22,4,43465,1,1,0,3,-855,6576,7431,44,"True",0,22
"12286","John Ruddy","GK","Wolves",0,0,0,0,0,0,452,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,15482,1,3,0,0,19,359,340,43,"True",0,22
"12287","Anthony Gordon","MID","Everton",8.5,0,0,9,0,17.3,503,217,2,0,4.7,5.6,"2022-01-15T15:00:00Z",90,15,0,0,0,0,22,0,112484,1,2,24,2,62224,77155,14931,45,"False",0,22
"12288","Jason Steele","GK","Brighton",-1,0,0,0,0,0,54,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,216511,1,1,0,0,-8327,4146,12473,40,"True",0,22
"12289","Jason Steele","GK","Brighton",-1,0,0,0,0,0,54,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,216511,1,1,0,0,-8327,4146,12473,40,"True",0,22
"12290","Imrân Louza","MID","Watford",0,0,0,0,0,0,403,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,2288,1,1,0,0,-78,3993,4071,52,"False",0,22
"12293","Paul Dummett","DEF","Newcastle",0.5,0,0,9,0,1.4,301,216,1,0,1.3,11.8,"2022-01-15T15:00:00Z",90,18,0,0,0,0,22,0,952,1,1,0,1,30,85,55,45,"True",1,22
"12294","Jordan Hugill","FWD","Norwich",0,0,0,0,0,0,322,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,809,1,2,0,0,-8,0,8,54,"True",0,22
"12297","Vontae Daley-Campbell","DEF","Leicester",-0.5,0,0,0,0,0,639,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,858,3,2,0,0,91,218,127,40,"True",0,22
"12298","Dane Scarlett","FWD","Spurs",0.5,0,0,0,0,0,520,166,0,0,0,0,"2022-01-19T19:30:00Z",0,9,0,0,0,0,22,0,196887,3,2,0,0,-13658,5255,18913,45,"False",0,22
"12299","Ryan Fraser","MID","Newcastle",2,0,0,9,1,49,298,216,0,0,6.1,8.8,"2022-01-15T15:00:00Z",73,18,0,0,0,0,22,0,6316,1,1,3,2,241,816,575,53,"True",1,22
"12300","Max Aarons","DEF","Norwich",0,0,0,2,0,2.4,326,217,1,0,0.3,0,"2022-01-15T15:00:00Z",79,8,0,0,0,0,22,0,91292,1,2,2,1,-3997,911,4908,43,"True",1,22
"12303","Olivier Giroud","FWD","Chelsea",0,0,0,0,0,0,120,215,0,0,0,0,"2022-01-15T12:30:00Z",0,12,0,0,0,0,22,0,1254,0,1,0,0,-4,0,4,65,"False",0,22
"12304","Olivier Giroud","FWD","Chelsea",0,0,0,0,0,0,120,232,0,0,0,0,"2022-01-18T20:00:00Z",0,4,0,0,0,0,22,0,1254,1,1,0,0,-4,0,4,65,"False",0,22
"12305","Callum Wilson","FWD","Newcastle",0,0,0,0,0,0,296,216,0,0,0,0,"2022-01-15T15:00:00Z",0,18,0,0,0,0,22,0,133654,1,1,0,0,-47905,323,48228,73,"True",0,22
"12306","Pedro Lomba Neto","MID","Wolves",0,0,0,0,0,0,441,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,1805,1,3,0,0,18,98,80,64,"True",0,22
"12307","Leander Dendoncker","MID","Wolves",1.5,0,0,5,0,11.6,434,220,1,0,1.7,4.8,"2022-01-15T15:00:00Z",90,16,0,0,0,0,22,0,10240,1,3,1,2,-46,491,537,47,"True",0,22
"12310","Shane Duffy","DEF","Brighton",-0.6,0,0,0,0,0,56,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,1017328,1,1,0,0,-35990,30808,66798,41,"True",0,22
"12311","Shane Duffy","DEF","Brighton",-0.6,0,0,0,0,0,56,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,1017328,1,1,0,0,-35990,30808,66798,41,"True",0,22
"12315","Alireza Jahanbakhsh","MID","Brighton",0,0,0,0,0,0,66,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,102,1,1,0,0,0,0,0,55,"True",0,22
"12316","Alireza Jahanbakhsh","MID","Brighton",0,0,0,0,0,0,66,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,102,1,1,0,0,0,0,0,55,"True",0,22
"12317","Matthew Pollock","DEF","Watford",0,0,0,0,0,0,454,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,25570,1,1,0,0,-721,0,721,40,"False",0,22
"12320","Matt Targett","DEF","Aston Villa",1.2,0,0,0,0,0,39,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,194106,2,2,0,0,-11235,5979,17214,47,"True",0,22
"12321","Conrad Egan-Riley","DEF","Man City",0,0,0,0,0,0,651,215,0,0,0,0,"2022-01-15T12:30:00Z",0,6,0,0,0,0,22,0,494,0,1,0,0,6,43,37,40,"True",0,22
"12322","Richarlison de Andrade","FWD","Everton",3,0,2,28,0,1.1,180,217,0,1,9.8,36,"2022-01-15T15:00:00Z",36,15,0,0,0,0,22,0,303832,1,2,61,7,-7814,520,8334,74,"False",0,22
"12324","Kaine Hayden","DEF","Aston Villa",0.9,0,0,0,0,0,684,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,0,2,2,0,0,0,0,0,40,"True",0,22
"12325","Ayoze Pérez","MID","Leicester",-0.2,0,0,0,0,0,211,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,10315,3,2,0,0,406,1124,718,57,"True",0,22
"12326","Erik Lamela","MID","Spurs",0,0,0,0,0,0,356,166,0,0,0,0,"2022-01-19T19:30:00Z",0,9,0,0,0,0,22,0,322,3,2,0,0,-1,0,1,60,"False",0,22
"12327","Patrick Cutrone","FWD","Wolves",0,0,0,0,0,0,523,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,4228,1,3,0,0,-38,0,38,50,"True",0,22
"12328","Ki-Jana Hoever","DEF","Wolves",0,0,0,0,0,0,443,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,176485,1,3,0,0,1824,11653,9829,39,"True",0,22
"12329","Viljami Sinisalo","GK","Aston Villa",-0.5,0,0,0,0,0,596,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,5787,2,2,0,0,-135,95,230,40,"True",0,22
"12331","Jamie Shackleton","MID","Leeds",0,0,0,0,0,0,197,219,0,0,0,0,"2022-01-16T14:00:00Z",0,19,0,0,0,0,22,0,8863,3,2,0,0,-497,18,515,44,"False",0,22
"12332","Archie Gray","MID","Leeds",-0.5,0,0,0,0,0,658,219,0,0,0,0,"2022-01-16T14:00:00Z",0,19,0,0,0,0,22,0,414,3,2,0,0,55,115,60,45,"False",0,22
"12333","Jordan Pickford","GK","Everton",1.5,0,0,11,0,0,170,217,2,0,1,9.6,"2022-01-15T15:00:00Z",90,15,0,0,0,0,22,2,421714,1,2,0,1,-6538,18026,24564,49,"False",0,22
"12334","Ashley Fletcher","FWD","Watford",0,0,0,0,0,0,395,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,21362,1,1,0,0,-626,980,1606,49,"False",0,22
"12335","Troy Deeney","FWD","Watford",0,0,0,0,0,0,380,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,30259,1,1,0,0,-276,0,276,54,"False",0,22
"12336","Jakub Moder","MID","Brighton",4.2,0,0,3,0,12.3,75,212,1,0,5.4,11.6,"2022-01-14T20:00:00Z",90,7,0,0,0,0,22,0,75339,1,1,30,2,-29,7074,7103,45,"True",0,22
"12337","Jakub Moder","MID","Brighton",4.2,0,0,14,0,5.5,75,232,1,0,2.3,7.8,"2022-01-18T20:00:00Z",90,6,0,0,0,0,22,0,75339,1,1,10,2,-29,7074,7103,45,"True",0,22
"12338","Ross Barkley","MID","Chelsea",1,0,0,0,0,0,124,215,0,0,0,0,"2022-01-15T12:30:00Z",0,12,0,0,0,0,22,0,8113,0,1,0,0,-40,135,175,52,"False",0,22
"12339","Ross Barkley","MID","Chelsea",1,0,0,0,0,0,124,232,0,0,0,0,"2022-01-18T20:00:00Z",0,4,0,0,0,0,22,0,8113,1,1,0,0,-40,135,175,52,"False",0,22
"12340","César Azpilicueta","DEF","Chelsea",3.8,0,0,18,0,13.3,119,215,1,0,5.2,34.2,"2022-01-15T12:30:00Z",90,12,0,0,0,0,22,0,320921,0,1,4,2,11126,19887,8761,57,"False",0,22
"12341","César Azpilicueta","DEF","Chelsea",3.8,0,0,18,0,19.3,119,232,1,0,7.4,25.2,"2022-01-18T20:00:00Z",90,4,0,0,0,0,22,0,320921,1,1,29,2,11126,19887,8761,57,"False",0,22
"12342","Ryan Bertrand","DEF","Leicester",0,0,0,0,0,0,473,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,26983,3,2,0,0,-1172,39,1211,46,"True",0,22
"12343","Joseph Hungbo","MID","Watford",0,0,0,0,0,0,402,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,1088,1,1,0,0,-23,0,23,45,"False",0,22
"12344","Romeo Lavia","MID","Man City",0,0,0,0,0,0,605,215,0,0,0,0,"2022-01-15T12:30:00Z",0,6,0,0,0,0,22,0,947,0,1,0,0,29,4002,3973,44,"True",0,22
"12345","Christian Marques","DEF","Wolves",0,0,0,0,0,0,549,220,0,0,0,0,"2022-01-15T15:00:00Z",0,16,0,0,0,0,22,0,15459,1,3,0,0,-298,0,298,40,"True",0,22
"12346","Dan Gosling","MID","Watford",0,0,0,0,0,0,378,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,2703,1,1,0,0,-14,113,127,47,"False",0,22
"12347","Harry Tyrer","GK","Everton",0.5,0,0,0,0,0,616,217,0,0,0,0,"2022-01-15T15:00:00Z",0,15,0,0,0,0,22,0,4764,1,2,0,0,-241,141,382,40,"False",0,22
"12348","Emil Krafth","DEF","Newcastle",0.5,0,0,0,0,0,303,216,0,0,0,0,"2022-01-15T15:00:00Z",0,18,0,0,0,0,22,0,5236,1,1,0,0,42,369,327,43,"True",0,22
"12352","Vladimir Coufal","DEF","West Ham",3.7,0,0,9,0,5.1,418,219,3,0,6.6,24.4,"2022-01-16T14:00:00Z",90,10,0,0,0,0,22,0,561044,3,2,36,1,-3316,30527,33843,47,"True",0,22
"12357","Kjell Scherpen","GK","Brighton",-1,0,0,0,0,0,476,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,4203,1,1,0,0,-9,187,196,45,"True",0,22
"12358","Kjell Scherpen","GK","Brighton",-1,0,0,0,0,0,476,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,4203,1,1,0,0,-9,187,196,45,"True",0,22
"12359","Jonny Evans","DEF","Leicester",0,0,0,0,0,0,201,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,16053,3,2,0,0,-1171,141,1312,54,"True",0,22
"12361","Declan Rice","MID","West Ham",2.7,0,0,17,0,7.3,421,219,3,0,3.6,12.6,"2022-01-16T14:00:00Z",90,10,0,0,0,0,22,0,427292,3,2,16,2,-2281,18915,21196,51,"True",0,22
"12362","Michael Olise","MID","Crystal Palace",3.5,0,0,18,1,3.6,464,212,0,0,1.3,9.2,"2022-01-14T20:00:00Z",80,4,0,0,0,0,22,0,18576,1,1,0,3,11293,14589,3296,54,"False",0,22
"12363","Andreas Christensen","DEF","Chelsea",0,0,0,0,0,0,133,215,0,0,0,0,"2022-01-15T12:30:00Z",0,12,0,0,0,0,22,0,136706,0,1,0,0,-9253,1734,10987,46,"False",0,22
"12364","Andreas Christensen","DEF","Chelsea",0,0,0,0,0,0,133,232,0,0,0,0,"2022-01-18T20:00:00Z",0,4,0,0,0,0,22,0,136706,1,1,0,0,-9253,1734,10987,46,"False",0,22
"12365","Todd Cantwell","MID","Norwich",-0.5,0,0,0,0,0,325,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,17737,1,2,0,0,-324,158,482,53,"True",0,22
"12366","Jon McCracken","GK","Norwich",-0.5,0,0,0,0,0,666,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,566,1,2,0,0,217,4093,3876,40,"True",0,22
"12367","Matthew Longstaff","MID","Newcastle",0,0,0,0,0,0,312,216,0,0,0,0,"2022-01-15T15:00:00Z",0,18,0,0,0,0,22,0,3325,1,1,0,0,-50,0,50,45,"True",0,22
"12368","Pierre-Emile Højbjerg","MID","Spurs",3,0,0,12,0,7.8,365,166,2,0,6.2,14.6,"2022-01-19T19:30:00Z",90,9,0,0,0,0,22,0,314847,3,2,40,2,-6267,23056,29323,50,"False",0,22
"12369","Toti António Gomes","DEF","Wolves",2,0,0,8,0,0.2,685,220,1,0,2,20.2,"2022-01-15T15:00:00Z",90,16,0,0,0,0,22,0,0,1,3,0,2,0,0,0,45,"True",0,22
"12370","Kortney Hause","DEF","Aston Villa",0.2,0,0,12,0,3.7,36,211,1,0,3.6,15.6,"2022-01-15T17:30:00Z",45,13,0,0,0,0,22,0,17201,2,2,17,1,-534,288,822,44,"True",0,22
"12371","Pablo Hernández Domínguez","MID","Leeds",0,0,0,0,0,0,182,219,0,0,0,0,"2022-01-16T14:00:00Z",0,19,0,0,0,0,22,0,165,3,2,0,0,-1,0,1,55,"False",0,22
"12372","Nampalys Mendy","MID","Leicester",0,0,0,0,0,0,203,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,89735,3,2,0,0,-5069,3052,8121,43,"True",0,22
"12377","Mateo Kovacic","MID","Chelsea",6.6,0,0,17,0,16.6,125,215,1,0,2.8,11.4,"2022-01-15T12:30:00Z",90,12,0,0,0,0,22,0,244659,0,1,0,1,41889,56202,14313,50,"False",1,22
"12378","Mateo Kovacic","MID","Chelsea",6.6,0,0,3,0,12.3,125,232,0,0,1.5,2,"2022-01-18T20:00:00Z",10,4,0,0,0,0,22,0,244659,1,1,1,1,41889,56202,14313,50,"False",0,22
"12379","Matthew Cash","DEF","Aston Villa",0.5,0,0,17,0,35.2,44,211,2,0,6.7,27.6,"2022-01-15T17:30:00Z",90,13,0,0,0,0,22,0,375708,2,2,4,1,-21223,19377,40600,51,"True",0,22
"12380","Thiago Emiliano da Silva","DEF","Chelsea",3.4,0,0,15,0,0.4,121,215,1,0,1,9.2,"2022-01-15T12:30:00Z",90,12,0,0,0,0,22,0,439853,0,1,0,2,-7103,27016,34119,56,"False",0,22
"12381","Thiago Emiliano da Silva","DEF","Chelsea",3.4,0,0,20,0,1.6,121,232,1,0,3.5,33,"2022-01-18T20:00:00Z",90,4,0,0,0,0,22,0,439853,1,1,0,2,-7103,27016,34119,56,"False",0,22
"12382","James Maddison","MID","Leicester",6.5,0,1,30,0,18.8,212,166,3,1,12.5,55.6,"2022-01-19T19:30:00Z",90,17,0,0,0,0,22,0,1333509,3,2,51,8,443722,601378,157656,69,"True",0,22
"12383","Charlie Whitaker","MID","Everton",0.5,0,0,0,0,0,613,217,0,0,0,0,"2022-01-15T15:00:00Z",0,15,0,0,0,0,22,0,1163,1,2,0,0,-22,47,69,45,"False",0,22
"12384","Oghenekaro Peter Etebo","MID","Watford",0,0,0,0,0,0,467,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,14043,1,1,0,0,20,1420,1400,43,"False",0,22
"12385","Ismaila Sarr","MID","Watford",0,0,0,0,0,0,399,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,259347,1,1,0,0,-8651,424,9075,58,"False",0,22
"12386","João Pedro Cavaco Cancelo","DEF","Man City",5.8,1,2,30,1,14.8,256,215,0,0,5.3,26.4,"2022-01-15T12:30:00Z",90,6,0,0,0,0,22,0,3597641,0,1,12,11,103191,192453,89262,70,"True",0,22
"12387","Oleksandr Zinchenko","DEF","Man City",0.2,0,0,0,0,0,264,215,0,0,0,0,"2022-01-15T12:30:00Z",0,6,0,0,0,0,22,0,76038,0,1,0,0,-14433,255,14688,53,"True",0,22
"12388","Jamie Vardy","FWD","Leicester",0,0,0,0,0,0,205,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,926444,3,2,0,0,-196673,2693,199366,103,"True",0,22
"12391","Jairo Riedewald","MID","Crystal Palace",0.2,0,0,0,0,0,157,212,0,0,0,0,"2022-01-14T20:00:00Z",0,4,0,0,0,0,22,0,2614,1,1,0,0,-14,88,102,47,"False",0,22
"12392","Darren Randolph","GK","West Ham",0.5,0,0,0,0,0,407,219,0,0,0,0,"2022-01-16T14:00:00Z",0,10,0,0,0,0,22,0,11747,3,2,0,0,-135,132,267,43,"True",0,22
"12393","Björn Engels","DEF","Aston Villa",0,0,0,0,0,0,31,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,42,2,2,0,0,0,0,0,45,"True",0,22
"12394","Kevin De Bruyne","MID","Man City",7,0,3,34,1,23.7,251,215,0,1,11.6,48.8,"2022-01-15T12:30:00Z",83,6,0,0,0,0,22,0,711607,0,1,43,11,274167,356267,82100,120,"True",0,22
"12395","Vitalii Mykolenko","DEF","Everton",1,0,0,15,0,6.7,675,217,2,0,3,19.2,"2022-01-15T15:00:00Z",90,15,0,0,0,0,22,0,3344,1,2,4,1,2266,2932,666,50,"False",0,22
"12396","Jed Steer","GK","Aston Villa",-0.5,0,0,0,0,0,28,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,226648,2,2,0,0,-12240,1183,13423,40,"True",0,22
"12397","Kristoffer Klaesson","GK","Leeds",-0.5,0,0,0,0,0,490,219,0,0,0,0,"2022-01-16T14:00:00Z",0,19,0,0,0,0,22,0,10801,3,2,0,0,-113,108,221,44,"False",0,22
"12398","Kurt Zouma","DEF","West Ham",0.1,0,0,0,0,0,128,219,0,0,0,0,"2022-01-16T14:00:00Z",0,10,0,0,0,0,22,0,96359,3,2,0,0,-5924,205,6129,54,"True",0,22
"12399","Davy Pröpper","MID","Brighton",0,0,0,0,0,0,57,212,0,0,0,0,"2022-01-14T20:00:00Z",0,7,0,0,0,0,22,0,42,1,1,0,0,0,0,0,45,"True",0,22
"12400","Davy Pröpper","MID","Brighton",0,0,0,0,0,0,57,232,0,0,0,0,"2022-01-18T20:00:00Z",0,6,0,0,0,0,22,0,42,1,1,0,0,0,0,0,45,"True",0,22
"12401","Daniel Bachmann","GK","Watford",1.7,0,0,0,0,0,389,216,0,0,0,0,"2022-01-15T15:00:00Z",0,14,0,0,0,0,22,0,275767,1,1,0,0,23800,42829,19029,43,"False",0,22
"12403","Jordan Ayew","FWD","Crystal Palace",0,0,0,0,0,0,153,212,0,0,0,0,"2022-01-14T20:00:00Z",0,4,0,0,0,0,22,0,59520,1,1,0,0,-30978,4594,35572,58,"False",0,22
"12406","Ashley Young","DEF","Aston Villa",-0.1,0,0,0,0,0,52,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,41471,2,2,0,0,-2755,51,2806,47,"True",0,22
"12407","Ryan Sessegnon","DEF","Spurs",0.5,0,0,0,0,0,368,166,0,0,0,0,"2022-01-19T19:30:00Z",0,9,0,0,0,0,22,0,6351,3,2,0,0,-29,210,239,43,"False",0,22
"12408","Lukas Rupp","MID","Norwich",0,0,0,0,0,0,317,217,0,0,0,0,"2022-01-15T15:00:00Z",0,8,0,0,0,0,22,0,22153,1,2,0,0,-1550,114,1664,44,"True",0,22
"12411","Frédéric Guilbert","DEF","Aston Villa",0,0,0,0,0,0,46,211,0,0,0,0,"2022-01-15T17:30:00Z",0,13,0,0,0,0,22,0,1176,2,2,0,0,-7,0,7,45,"True",0,22
"12412","Lewis Brunt","MID","Leicester",-0.5,0,0,0,0,0,646,166,0,0,0,0,"2022-01-19T19:30:00Z",0,17,0,0,0,0,22,0,334,3,2,0,0,24,75,51,45,"True",0,22
"12413","Marc Albrighton","MID","Leicester",1.2,0,0,9,0,1.7,202,166,3,0,1.5,13.4,"2022-01-19T19:30:00Z",90,17,0,0,0,0,22,0,11025,3,2,0,2,161,602,441,52,"True",0,22
"12414","Andros Townsend","MID","Everton",0.5,0,0,0,0,0,482,217,0,0,0,0,"2022-01-15T15:00:00Z",0,15,0,0,0,0,22,0,239942,1,2,0,0,-13961,7050,21011,52,"False",0,22
