"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","expected_assists","expected_goal_involvements","expected_goals","expected_goals_conceded","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","starts","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"2253","Jadon Sancho","MID","Man Utd",4.5,0,0,8,1,3.7,340,0,0,0,0,39,0,0,1.6,6.4,"2022-08-27T11:30:00Z",67,17,0,0,0,0,4,0,523518,0,1,0,6,3,42704,93570,50866,73,"False",0,4
"2254","Tyrell Malacia","DEF","Man Utd",3.5,0,2,30,1,2.2,504,0,0,0,0,39,0,0,2.5,20.4,"2022-08-27T11:30:00Z",90,17,0,0,0,0,4,0,226312,0,1,0,2,8,46308,62706,16398,44,"False",0,4
"2256","Joseph Gomez","DEF","Liverpool",3.5,0,0,26,1,2.6,286,0,0,0,0,36,0,0,2,17.8,"2022-08-27T14:00:00Z",90,3,0,0,0,0,4,0,44203,0,0,9,0,6,7997,14929,6932,45,"True",0,4
"2257","Mathias Jensen","MID","Brentford",5.2,0,0,9,0,45.6,88,0,0,0,0,33,1,0,7,15.8,"2022-08-27T14:00:00Z",90,8,0,0,0,0,4,0,314192,0,1,1,9,2,52898,100369,47471,51,"True",0,4
"2258","Nathan Tella","MID","Southampton",0,0,0,0,0,0,412,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,14,0,0,0,0,4,0,279,0,1,0,0,0,-42,0,42,50,"True",0,4
"2261","Eddie Nketiah","FWD","Arsenal",2,0,0,4,0,0.7,11,0,0,0,0,31,0,0,6.9,7.2,"2022-08-27T16:30:00Z",29,9,0,0,0,0,4,0,41747,0,1,2,61,1,-8641,1525,10166,67,"True",0,4
"2264","Virgil van Dijk","DEF","Liverpool",5.5,0,0,40,1,6.8,280,0,0,0,0,36,0,1,9.6,48.2,"2022-08-27T14:00:00Z",90,3,0,0,0,0,4,0,1282506,0,0,9,41,12,-91807,42094,133901,65,"True",0,4
"2267","Remo Freuler","MID","Nott'm Forest",-0.5,0,0,2,0,0.9,582,0,0,0,0,38,1,0,0.4,0,"2022-08-28T15:30:00Z",15,18,0,0,0,0,4,0,1085,0,2,0,4,1,-117,217,334,50,"True",0,4
"2276","Jordan Henderson","MID","Liverpool",3.3,0,0,12,1,4.9,275,0,0,0,0,36,0,0,2,10.8,"2022-08-27T14:00:00Z",69,3,0,0,0,0,4,0,101342,0,0,9,4,3,-15335,5319,20654,54,"True",0,4
"2279","Jaidon Anthony","MID","Bournemouth",-0.7,0,0,4,0,1.1,75,0,0,0,0,36,9,0,1.4,5.4,"2022-08-27T14:00:00Z",90,12,0,0,0,0,4,0,6399,0,0,9,7,2,-802,242,1044,54,"False",0,4
"2282","Alex McCarthy","GK","Southampton",-0.5,0,0,0,0,0,401,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,14,0,0,0,0,4,0,23586,0,1,0,0,0,-1655,295,1950,44,"True",0,4
"2284","Jamal Lowe","MID","Bournemouth",-1,0,0,0,0,0,61,0,0,0,0,36,0,0,0,0,"2022-08-27T14:00:00Z",0,12,0,0,0,0,4,0,3557,0,0,9,0,0,-734,61,795,54,"False",0,4
"2285","Ryan Yates","MID","Nott'm Forest",0.5,0,0,13,0,13,387,0,0,0,0,38,1,0,8.1,3.8,"2022-08-28T15:30:00Z",74,18,0,0,0,0,4,0,2946,0,2,0,64,2,-53,205,258,50,"True",0,4
"2286","Darwin Núñez Ribeiro","FWD","Liverpool",0,0,0,0,0,0,297,0,0,0,0,36,0,0,0,0,"2022-08-27T14:00:00Z",0,3,0,0,0,0,4,0,735464,0,0,9,0,0,-309331,8504,317835,89,"True",0,4
"2290","Theo Walcott","MID","Southampton",-0.5,0,0,0,0,0,400,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,14,0,0,0,0,4,0,2093,0,1,0,0,0,26,339,313,49,"True",0,4
"2297","Carlos Henrique Casimiro","MID","Man Utd",2.2,0,0,6,0,0,593,0,0,0,0,39,0,0,0.9,9.4,"2022-08-27T11:30:00Z",10,17,0,0,0,0,4,0,89575,0,1,0,0,1,71021,76797,5776,50,"False",0,4
"2300","Marcus Tavernier","MID","Bournemouth",0.7,0,0,8,0,40.1,535,0,0,0,0,36,9,0,5.2,10,"2022-08-27T14:00:00Z",90,12,0,0,0,0,4,0,10648,0,0,9,2,2,-1068,854,1922,50,"False",0,4
"2303","Victor Lindelöf","DEF","Man Utd",0,0,0,0,0,0,337,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,17,0,0,0,0,4,0,9659,0,1,0,0,0,-2606,53,2659,44,"False",0,4
"2308","Lyle Taylor","FWD","Nott'm Forest",-1,0,0,0,0,0,380,0,0,0,0,38,0,0,0,0,"2022-08-28T15:30:00Z",0,18,0,0,0,0,4,0,872573,0,2,0,0,0,-81738,37119,118857,45,"True",0,4
"2309","Jack Colback","MID","Nott'm Forest",-0.4,0,0,0,0,0,381,0,0,0,0,38,0,0,0,0,"2022-08-28T15:30:00Z",0,18,0,0,0,0,4,0,100822,0,2,0,0,0,-25183,1078,26261,44,"True",0,4
"2314","Marcos Senesi","DEF","Bournemouth",-1.8,0,0,10,0,0.2,576,0,0,0,0,36,9,0,1.9,19,"2022-08-27T14:00:00Z",90,12,0,0,0,0,4,0,2141,0,0,9,0,-2,-137,187,324,45,"False",0,4
"2316","Jonathan Panzo","DEF","Nott'm Forest",0,0,0,0,0,0,389,0,0,0,0,38,0,0,0,0,"2022-08-28T15:30:00Z",0,18,0,0,0,0,4,0,1455,0,2,0,0,0,-125,0,125,40,"True",0,4
"2317","Romain Perraud","DEF","Southampton",0,0,0,3,0,0.5,417,0,0,0,0,39,0,0,0.1,0,"2022-08-27T11:30:00Z",1,14,0,0,0,0,4,0,3157,0,1,0,0,1,-900,28,928,45,"True",0,4
"2320","Fábio Freitas Gouveia Carvalho","MID","Liverpool",4.5,0,0,23,0,2.8,296,0,0,0,0,36,0,1,6.3,37.4,"2022-08-27T14:00:00Z",45,3,0,0,0,0,4,0,25414,0,0,9,23,6,408,4658,4250,54,"True",0,4
"2324","Anthony Elanga","MID","Man Utd",2.7,0,0,6,1,32.6,344,0,0,0,0,39,0,0,8.5,11.8,"2022-08-27T11:30:00Z",79,17,0,0,0,0,4,0,72794,0,1,0,41,3,5772,16476,10704,49,"False",0,4
"2325","Luis Díaz","MID","Liverpool",8.3,0,1,52,1,24.5,293,0,0,0,0,36,0,2,15.7,76,"2022-08-27T14:00:00Z",90,3,0,0,0,0,4,0,2088008,0,0,9,56,14,-7358,208449,215807,80,"True",0,4
"2327","Alex Telles","DEF","Man Utd",0,0,0,0,0,0,334,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,17,0,0,0,0,4,0,3077,0,1,0,0,0,-517,0,517,50,"False",0,4
"2330","Gabriel dos Santos Magalhães","DEF","Arsenal",7,0,1,27,0,12.6,16,0,0,0,0,31,1,1,9.4,46.2,"2022-08-27T16:30:00Z",90,9,0,0,0,0,4,0,759675,0,1,2,35,9,-20145,41844,61989,50,"True",0,4
"2332","Martin Ødegaard","MID","Arsenal",8.8,0,3,37,0,44.2,7,0,0,0,0,31,1,1,13.8,58.2,"2022-08-27T16:30:00Z",90,9,0,0,0,0,4,0,1372230,0,1,2,36,10,243746,295915,52169,65,"True",0,4
"2334","Ethan Pinnock","DEF","Brentford",0,0,0,0,0,0,92,0,0,0,0,33,0,0,0,0,"2022-08-27T14:00:00Z",0,8,0,0,0,0,4,0,1618,0,1,1,0,0,-225,23,248,44,"True",0,4
"2335","Facundo Pellistri Rebollo","MID","Man Utd",0,0,0,0,0,0,347,0,0,0,0,39,0,0,0,0,"2022-08-27T11:30:00Z",0,17,0,0,0,0,4,0,3483,0,1,0,0,0,-575,242,817,44,"False",0,4
"2336","Reiss Nelson","MID","Arsenal",0,0,0,0,0,0,23,0,0,0,0,31,0,0,0,0,"2022-08-27T16:30:00Z",0,9,0,0,0,0,4,0,1801,0,1,2,0,0,-361,19,380,49,"True",0,4
"2347","Philip Billing","MID","Bournemouth",0,0,0,4,0,1,70,0,0,0,0,36,4,0,0.8,6.8,"2022-08-27T14:00:00Z",45,12,0,0,0,0,4,0,10099,0,0,9,0,1,-1954,232,2186,54,"False",0,4
"2348","Nathan Redmond","MID","Southampton",-0.3,0,0,0,0,0,403,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,4990,0,1,2,0,0,-543,87,630,53,"True",0,5
"2349","Junior Stanislas","MID","Bournemouth",0,0,0,0,0,0,58,0,0,0,0,42,0,0,0,0,"2022-08-31T18:30:00Z",0,20,0,0,0,0,5,0,4111,0,0,0,0,0,-1263,50,1313,48,"True",0,5
"2353","Brennan Johnson","FWD","Nott'm Forest",1.3,0,0,1,0,0.6,394,0,0,0,0,49,4,0,0,0,"2022-08-31T18:30:00Z",57,13,0,0,0,0,5,0,155100,0,0,6,1,1,-11517,15162,26679,59,"False",0,5
"2355","Oliver Hammond","MID","Nott'm Forest",-1.5,0,0,0,0,0,553,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,3866,0,0,6,0,0,-231,172,403,45,"False",0,5
"2357","Fin Stevens","DEF","Brentford",0,0,0,0,0,0,540,0,0,0,0,43,0,0,0,0,"2022-08-30T18:30:00Z",0,7,0,0,0,0,5,0,30219,0,1,1,0,0,-1406,1167,2573,40,"False",0,5
"2362","Alisson Ramses Becker","GK","Liverpool",3.4,0,0,13,0,0,281,0,0,0,0,48,1,0,0.9,8.8,"2022-08-31T19:00:00Z",90,15,0,0,0,0,5,1,1568930,0,1,2,0,2,-41734,38509,80243,55,"True",0,5
"2363","Che Adams","FWD","Southampton",3.1,0,0,6,0,39.2,411,0,0,0,0,50,1,0,6.4,12.8,"2022-08-30T18:45:00Z",90,6,0,0,0,0,5,0,100704,0,1,2,12,2,-44,20653,20697,64,"True",0,5
"2366","Nathaniel Phillips","DEF","Liverpool",1.4,0,0,0,0,0,501,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,45851,0,1,2,0,0,-3787,3164,6951,40,"True",0,5
"2367","Loïc Mbe Soh","DEF","Nott'm Forest",-1.5,0,0,0,0,0,393,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,3720,0,0,6,0,0,-247,52,299,44,"False",0,5
"2371","Carlos Ribeiro Dias","MID","Nott'm Forest",-1.3,0,0,0,0,0,383,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,38799,0,0,6,0,0,-2308,3034,5342,44,"False",0,5
"2377","Cristiano Ronaldo dos Santos Aveiro","FWD","Man Utd",1.7,0,0,0,0,10.6,326,0,0,0,0,46,0,0,2,0,"2022-09-01T19:00:00Z",22,10,0,0,0,0,5,0,287761,0,1,0,12,1,-61838,4182,66020,103,"False",0,5
"2379","Alex Oxlade-Chamberlain","MID","Liverpool",0,0,0,0,0,0,278,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,758,0,1,2,0,0,-45,14,59,49,"True",0,5
"2382","Will Smallbone","MID","Southampton",0,0,0,0,0,0,415,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,1345,0,1,2,0,0,-99,0,99,45,"True",0,5
"2387","Ibrahima Konaté","DEF","Liverpool",0,0,0,0,0,0,290,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,23121,0,1,2,0,0,-2685,156,2841,48,"True",0,5
"2389","Christian Eriksen","MID","Man Utd",2.9,0,0,8,1,4,519,0,0,0,0,46,0,0,1.7,2.2,"2022-09-01T19:00:00Z",90,10,0,0,0,0,5,0,287965,0,1,0,11,3,-23941,12603,36544,63,"False",0,5
"2392","Roméo Lavia","MID","Southampton",2.1,0,0,23,0,0.8,321,0,0,0,0,50,1,1,4.8,40.4,"2022-08-30T18:45:00Z",59,6,0,0,0,0,5,0,61873,0,1,2,7,6,216,8744,8528,45,"True",0,5
"2393","Kristoffer Ajer","DEF","Brentford",0,0,0,0,0,0,84,0,0,0,0,43,0,0,0,0,"2022-08-30T18:30:00Z",0,7,0,0,0,0,5,0,1980,0,1,1,0,0,-96,73,169,45,"False",0,5
"2394","Emmanuel Dennis","FWD","Nott'm Forest",-1.2,0,0,-3,0,1,585,0,0,0,0,49,2,0,2.7,0,"2022-08-31T18:30:00Z",32,13,0,0,0,0,5,0,15250,0,0,6,26,0,-1674,3062,4736,60,"False",1,5
"2396","Joe Ayodele-Aribo","MID","Southampton",2.1,0,0,3,0,1.5,512,0,0,0,0,50,0,0,0.4,2.2,"2022-08-30T18:45:00Z",30,6,0,0,0,0,5,0,59230,0,1,2,0,1,-7163,2679,9842,55,"True",0,5
"2397","Orel Mangala","MID","Nott'm Forest",0,0,0,0,0,0,536,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,3490,0,0,6,0,0,-833,74,907,50,"False",0,5
"2404","Stuart Armstrong","MID","Southampton",0.5,0,0,0,0,0,405,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,8819,0,1,2,0,0,-669,642,1311,49,"True",0,5
"2405","Oriol Romeu Vidal","MID","Southampton",-0.1,0,0,0,0,0,402,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,7588,0,1,2,0,0,-782,121,903,48,"True",0,5
"2414","Diogo Teixeira da Silva","FWD","Liverpool",0,0,0,0,0,0,288,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,29251,0,1,2,0,0,-2420,367,2787,89,"True",0,5
"2418","Mohammed Salisu","DEF","Southampton",0.1,0,0,3,0,0.1,420,0,0,0,0,50,1,0,3.4,15.4,"2022-08-30T18:45:00Z",90,6,0,0,0,0,5,0,14915,0,1,2,18,1,-213,981,1194,44,"True",1,5
"2419","Frederico Rodrigues de Paula Santos","MID","Man Utd",1.3,0,0,4,0,0,331,0,0,0,0,46,0,0,0.1,1,"2022-09-01T19:00:00Z",3,10,0,0,0,0,5,0,51985,0,1,0,0,1,-7632,1831,9463,53,"False",0,5
"2427","Lewis Cook","MID","Bournemouth",1.3,0,0,11,1,0.9,67,0,0,0,0,42,0,0,0.9,8,"2022-08-31T18:30:00Z",90,20,0,0,0,0,5,0,5329,0,0,0,0,3,-110,398,508,49,"True",0,5
"2430","Calvin Ramsay","DEF","Liverpool",0,0,0,0,0,0,298,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,17301,0,1,2,0,0,-1185,1023,2208,39,"True",0,5
"2431","Steve Cook","DEF","Nott'm Forest",-0.7,0,0,0,0,0,379,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,12794,0,0,6,0,0,-705,499,1204,45,"False",0,5
"2433","Sékou Mara","FWD","Southampton",0.7,0,0,0,0,0,528,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,12116,0,1,2,0,0,-807,1284,2091,55,"True",0,5
"2434","Scott McTominay","MID","Man Utd",2.1,0,0,13,1,12,338,0,0,0,0,46,0,0,2.5,13,"2022-09-01T19:00:00Z",90,10,0,0,0,0,5,0,21389,0,1,0,0,3,-611,2089,2700,49,"False",0,5
"2435","Xande Nascimento da Costa Silva","MID","Nott'm Forest",0,0,0,0,0,0,390,0,0,0,0,49,0,0,0,0,"2022-08-31T18:30:00Z",0,13,0,0,0,0,5,0,621,0,0,6,0,0,-70,0,70,50,"False",0,5
"2436","Dean Henderson","GK","Nott'm Forest",4.5,0,0,15,0,0,398,0,0,0,0,49,6,0,2,19.8,"2022-08-31T18:30:00Z",90,13,0,0,0,0,5,3,1063741,0,0,6,0,0,82005,127467,45462,46,"False",0,5
"2437","Jack Stacey","DEF","Bournemouth",-0.7,0,0,0,0,0,65,0,0,0,0,42,0,0,0,0,"2022-08-31T18:30:00Z",0,20,0,0,0,0,5,0,4551,0,0,0,0,0,-307,85,392,44,"True",0,5
"2441","Armel Bella-Kotchap","DEF","Southampton",1.5,0,0,13,0,0.1,423,0,0,0,0,50,1,0,2.2,18,"2022-08-30T18:45:00Z",90,6,0,0,0,0,5,0,11855,0,1,2,4,2,1324,2691,1367,45,"True",0,5
"2442","Ainsley Maitland-Niles","MID","Arsenal",-0.5,0,0,0,0,0,21,0,0,0,0,41,0,0,0,0,"2022-08-31T18:30:00Z",0,2,0,0,0,0,5,0,4584,0,1,2,0,0,-320,260,580,48,"True",0,5
"2443","James Milner","MID","Liverpool",3,0,0,7,0,19.8,274,0,0,0,0,48,0,0,2.9,7,"2022-08-31T19:00:00Z",19,15,0,0,0,0,5,0,130525,0,1,2,2,1,-10281,11916,22197,45,"True",0,5
"2444","Keane Lewis-Potter","MID","Brentford",1.6,0,0,3,0,1.5,515,0,0,0,0,43,1,0,1.1,1.4,"2022-08-30T18:30:00Z",67,7,0,0,0,0,5,0,7958,0,1,1,8,2,63,641,578,53,"False",0,5
"2446","Sepp van den Berg","DEF","Liverpool",1,0,0,0,0,0,500,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,30652,0,1,2,0,0,-2027,1312,3339,40,"True",0,5
"2450","Ben Mee","DEF","Brentford",3.6,0,0,6,0,1.1,526,0,0,0,0,43,1,0,1.8,5.6,"2022-08-30T18:30:00Z",90,7,0,0,0,0,5,0,327429,0,1,1,11,2,-28805,21983,50788,46,"False",0,5
"2451","Marcus Oliveira Alencar","MID","Arsenal",0.5,0,0,0,0,0,27,0,0,0,0,41,0,0,0,0,"2022-08-31T18:30:00Z",0,2,0,0,0,0,5,0,7475,0,1,2,0,0,-632,369,1001,48,"True",0,5
"2454","Bruno Borges Fernandes","MID","Man Utd",3.5,0,0,12,1,38.4,333,0,0,0,0,46,0,0,6.4,21.4,"2022-09-01T19:00:00Z",90,10,0,0,0,0,5,0,214189,0,1,0,4,3,15409,29236,13827,98,"False",0,5
"2457","Owen Bevan","DEF","Bournemouth",0,0,0,0,0,0,598,0,0,0,0,42,0,0,0,0,"2022-08-31T18:30:00Z",0,20,0,0,0,0,5,0,4467,0,0,0,0,0,2697,3218,521,40,"True",0,5
"2458","Mark Travers","GK","Bournemouth",1.1,0,0,0,0,0,72,0,0,0,0,42,0,0,0,0,"2022-08-31T18:30:00Z",0,20,0,0,0,0,5,0,49608,0,0,0,0,0,-2966,863,3829,45,"True",0,5
"2459","Jordan Zemura","DEF","Bournemouth",1.5,0,0,19,1,0.8,76,0,0,0,0,42,0,0,0.8,3.6,"2022-08-31T18:30:00Z",68,20,0,0,0,0,5,0,12990,0,0,0,4,6,-1224,450,1674,44,"True",0,5
"2460","Rob Holding","DEF","Arsenal",0.9,0,0,5,0,0,5,0,0,0,0,41,0,0,0.2,2.2,"2022-08-31T18:30:00Z",2,2,0,0,0,0,5,0,12085,0,1,2,0,1,-648,461,1109,43,"True",0,5
"2461","Ivan Toney","FWD","Brentford",5.6,0,0,3,0,24.3,80,0,0,0,0,43,1,0,4.7,4.8,"2022-08-30T18:30:00Z",90,7,0,0,0,0,5,0,1842651,0,1,1,18,1,-81239,186083,267322,72,"False",1,5
"2462","Pontus Jansson","DEF","Brentford",0.8,0,0,0,0,0,78,0,0,0,0,43,0,0,0,0,"2022-08-30T18:30:00Z",0,7,0,0,0,0,5,0,133098,0,1,1,0,0,-47020,283,47303,45,"False",0,5
"2465","Fábio Ferreira Vieira","MID","Arsenal",0.5,0,0,0,0,0,25,0,0,0,0,41,0,0,0,0,"2022-08-31T18:30:00Z",0,2,0,0,0,0,5,0,8394,0,1,2,0,0,-673,333,1006,58,"True",0,5
"2466","Ryan Fredericks","DEF","Bournemouth",-0.1,0,0,3,0,0.3,59,0,0,0,0,42,0,0,0.5,4.2,"2022-08-31T18:30:00Z",21,20,0,0,0,0,5,0,1939,0,0,0,0,1,-253,15,268,44,"True",0,5
"2468","Cheikhou Kouyaté","MID","Nott'm Forest",-0.5,0,0,7,0,0.1,583,0,0,0,0,49,5,0,0.5,5,"2022-08-31T18:30:00Z",78,13,0,0,0,0,5,0,5744,0,0,6,0,2,114,1123,1009,45,"False",0,5
"2472","Taiwo Awoniyi","FWD","Nott'm Forest",1.1,0,0,-1,0,0.8,397,0,0,0,0,49,2,0,0.6,1.6,"2022-08-31T18:30:00Z",32,13,0,0,0,0,5,0,103136,0,0,6,4,1,-23250,3149,26399,59,"False",0,5
"2476","Moussa Djenepo","MID","Southampton",1.9,0,0,2,0,0.3,418,0,0,0,0,50,0,0,0.7,6.2,"2022-08-30T18:45:00Z",17,6,0,0,0,0,5,0,11505,0,1,2,0,1,-1263,759,2022,50,"True",0,5
"2477","Morgan Gibbs-White","MID","Nott'm Forest",0.1,0,0,2,0,1.7,493,0,0,0,0,49,4,0,1.4,5.2,"2022-08-31T18:30:00Z",57,13,0,0,0,0,5,0,17542,0,0,6,7,1,343,2933,2590,55,"False",0,5
"2478","Mads Bidstrup","MID","Brentford",0,0,0,0,0,0,99,0,0,0,0,43,0,0,0,0,"2022-08-30T18:30:00Z",0,7,0,0,0,0,5,0,147,0,1,1,0,0,-10,0,10,45,"False",0,5
"2479","Ryan Christie","MID","Bournemouth",1.1,0,0,4,1,12.1,69,0,0,0,0,42,0,0,3.2,15.4,"2022-08-31T18:30:00Z",85,20,0,0,0,0,5,0,5513,0,0,0,4,3,-534,102,636,54,"True",0,5
"2486","Bobby Clark","MID","Liverpool",1.2,0,0,0,0,0,584,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,588,0,1,2,0,0,14,107,93,45,"True",0,5
"2487","Raphaël Varane","DEF","Man Utd",3.5,0,1,26,1,0.7,329,0,0,0,0,46,0,0,1.5,13.8,"2022-09-01T19:00:00Z",90,10,0,0,0,0,5,0,248158,0,1,0,0,7,33243,48075,14832,48,"False",0,5
"2492","Dominic Solanke","FWD","Bournemouth",0.5,0,0,3,1,1.9,66,0,0,0,0,42,0,0,6.2,18.2,"2022-08-31T18:30:00Z",90,20,0,0,0,0,5,0,42279,0,0,0,42,2,-5593,1646,7239,58,"True",0,5
"2493","Vitaly Janelt","MID","Brentford",3.6,1,3,29,0,16.8,86,0,0,0,0,43,1,0,5.1,28.6,"2022-08-30T18:30:00Z",90,7,0,0,0,0,5,0,7185,0,1,1,6,8,342,1018,676,55,"False",0,5
"2497","Eric Bailly","DEF","Man Utd",0,0,0,0,0,0,339,0,0,0,0,46,0,0,0,0,"2022-09-01T19:00:00Z",0,10,0,0,0,0,5,0,95570,0,1,0,0,0,-24940,0,24940,40,"False",0,5
"2507","David Raya Martin","GK","Brentford",4.2,0,0,16,0,0,81,0,0,0,0,43,1,0,2,20,"2022-08-30T18:30:00Z",90,7,0,0,0,0,5,3,634308,0,1,1,0,3,13586,49912,36326,45,"False",0,5
"2509","Aaron Hickey","DEF","Brentford",1.8,0,0,17,0,1.4,510,0,0,0,0,43,1,0,2.4,22.8,"2022-08-30T18:30:00Z",78,7,0,0,0,0,5,0,40191,0,1,1,0,1,-2891,2598,5489,50,"False",1,5
"2517","Jack Stephens","DEF","Southampton",-0.3,0,0,0,0,0,404,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,4795,0,1,2,0,0,-347,68,415,44,"True",0,5
"2527","Anthony Martial","FWD","Man Utd",0.7,0,0,0,0,0,345,0,0,0,0,46,0,0,0,0,"2022-09-01T19:00:00Z",0,10,0,0,0,0,5,0,75486,0,1,0,0,0,-20252,1583,21835,69,"False",0,5
"2528","Ben Davies","DEF","Liverpool",0,0,0,0,0,0,499,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,604,0,1,2,0,0,-28,0,28,40,"True",0,5
"2529","Jan Bednarek","DEF","Southampton",-0.3,0,0,0,0,0,410,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,32481,0,1,2,0,0,-3644,237,3881,44,"True",0,5
"2530","Bryan Mbeumo","FWD","Brentford",2.8,0,0,6,0,3.2,95,0,0,0,0,43,1,0,0.8,0,"2022-08-30T18:30:00Z",67,7,0,0,0,0,5,0,255242,0,1,1,6,2,-36622,21365,57987,60,"False",0,5
"2531","Naby Keita","MID","Liverpool",0,0,0,0,0,0,287,0,0,0,0,48,0,0,0,0,"2022-08-31T19:00:00Z",0,15,0,0,0,0,5,0,7018,0,1,2,0,0,-2492,26,2518,49,"True",0,5
"2534","Amad Diallo","MID","Man Utd",0.5,0,0,0,0,0,550,0,0,0,0,46,0,0,0,0,"2022-09-01T19:00:00Z",0,10,0,0,0,0,5,0,12107,0,1,0,0,0,-698,790,1488,44,"False",0,5
"2536","Marcus Rashford","MID","Man Utd",4.9,1,0,16,1,30.7,335,0,0,0,0,46,0,0,7.6,19,"2022-09-01T19:00:00Z",86,10,0,0,0,0,5,0,603348,0,1,0,26,6,8964,94697,85733,63,"False",0,5
"2538","Mateusz Lis","GK","Southampton",-0.5,0,0,0,0,0,421,0,0,0,0,50,0,0,0,0,"2022-08-30T18:45:00Z",0,6,0,0,0,0,5,0,29984,0,1,2,0,0,-866,366,1232,40,"True",0,5
"2539","Takehiro Tomiyasu","DEF","Arsenal",1.1,0,0,9,0,10.8,14,0,0,0,0,41,1,0,2.3,8.4,"2022-08-31T18:30:00Z",26,2,0,0,0,0,5,0,86069,0,1,2,4,1,-10096,2673,12769,43,"True",0,5
"2543","Shandon Baptiste","MID","Brentford",1.2,0,0,11,0,1.6,94,0,0,0,0,43,1,0,0.7,3.2,"2022-08-30T18:30:00Z",67,7,0,0,0,0,5,0,31266,0,1,1,2,2,-1792,2074,3866,45,"False",0,5
"2545","Bukayo Saka","MID","Arsenal",4.7,1,0,19,0,42.7,13,0,0,0,0,41,1,0,11.6,24.6,"2022-08-31T18:30:00Z",87,2,0,0,0,0,5,0,1189232,0,1,2,49,5,-182936,22544,205480,79,"True",0,5
"2546","Lloyd Kelly","DEF","Bournemouth",2.5,0,0,26,1,0.4,73,0,0,0,0,42,0,0,2.3,22.6,"2022-08-31T18:30:00Z",90,20,0,0,0,0,5,0,100367,0,0,0,0,6,-26769,380,27149,45,"True",0,5
"2547","Trent Alexander-Arnold","DEF","Liverpool",5.6,0,0,12,0,16.3,285,0,0,0,0,48,1,0,3.5,5,"2022-08-31T19:00:00Z",70,15,0,0,0,0,5,0,4893854,0,1,2,14,2,238301,299146,60845,75,"True",0,5
"2549","Mohamed Salah","MID","Liverpool",8,2,2,28,0,64.3,283,0,0,0,0,48,1,0,14.7,44,"2022-08-31T19:00:00Z",90,15,0,0,0,0,5,0,5360861,0,1,2,39,10,-466694,61038,527732,130,"True",0,5
"2551","Thomas Partey","MID","Arsenal",0.5,0,0,0,0,0,6,0,0,0,0,41,0,0,0,0,"2022-08-31T18:30:00Z",0,2,0,0,0,0,5,0,40160,0,1,2,0,0,-15298,407,15705,49,"True",0,5
"2552","Gavin Bazunu","GK","Southampton",1.7,0,0,16,0,0,422,0,0,0,0,50,1,0,2.8,28,"2022-08-30T18:45:00Z",90,6,0,0,0,0,5,3,64078,0,1,2,0,3,-811,2747,3558,45,"True",0,5
