"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"16762","Allan Tchaptchet","DEF","Southampton",-0.5,0,0,0,0,0,635,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,1108,2,0,0,0,18,115,97,40,"False",0,27
"16763","Allan Tchaptchet","DEF","Southampton",-0.5,0,0,0,0,0,635,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,1108,2,5,0,0,18,115,97,40,"False",0,27
"16770","Juan Mata","MID","Man Utd",0,0,0,0,0,0,290,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,10270,2,0,0,0,-235,20,255,58,"False",0,27
"16771","George Baldock","DEF","Sheffield Utd",2.3,0,0,14,0,1.3,351,265,2,0,1.4,13,"2021-03-06T15:00:00Z",90,16,0,0,0,0,27,0,67944,2,0,0,1,1268,2079,811,49,"True",0,27
"16772","John Lundstram","MID","Sheffield Utd",1.5,0,0,17,0,18.3,355,265,2,0,3.8,18.2,"2021-03-06T15:00:00Z",90,16,0,0,0,0,27,0,110816,2,0,1,2,70,956,886,49,"True",0,27
"16783","Virgil van Dijk","DEF","Liverpool",0,0,0,0,0,0,250,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,513748,1,0,0,0,-1807,194,2001,62,"True",0,27
"16785","Anthony Martial","FWD","Man Utd",1.1,1,0,6,1,11.8,303,264,0,0,9.3,11.4,"2021-03-07T16:30:00Z",87,12,0,0,0,0,27,0,308156,2,0,70,5,-35950,977,36927,87,"False",0,27
"16788","Will Ferry","MID","Southampton",-0.5,0,0,0,0,0,634,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,220,2,0,0,0,10,26,16,45,"False",0,27
"16789","Will Ferry","MID","Southampton",-0.5,0,0,0,0,0,634,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,220,2,5,0,0,10,26,16,45,"False",0,27
"16793","Rúnar Alex Rúnarsson","GK","Arsenal",0.5,0,0,0,0,0,547,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,3996,1,1,0,0,-105,90,195,44,"False",0,27
"16798","Neco Williams","DEF","Liverpool",0.9,0,0,16,0,29.3,264,263,1,0,6.4,20.8,"2021-03-07T14:00:00Z",75,8,0,0,0,0,27,0,338130,1,0,14,2,7777,18923,11146,38,"True",0,27
"16804","Kieran Tierney","DEF","Arsenal",1.7,0,0,15,0,19.1,17,261,1,0,3.2,8.4,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,0,373950,1,1,4,2,34527,39292,4765,52,"False",0,27
"16814","Luke Shaw","DEF","Man Utd",6.7,0,3,35,1,1.3,300,264,0,1,8.2,44.2,"2021-03-07T16:30:00Z",90,12,0,0,0,0,27,0,838482,2,0,36,14,-3904,36221,40125,51,"False",1,27
"16820","Oliver Norwood","MID","Sheffield Utd",1.3,0,0,4,0,4.7,349,265,1,0,0.9,4,"2021-03-06T15:00:00Z",45,16,0,0,0,0,27,0,10465,2,0,0,1,206,383,177,45,"True",0,27
"16821","Edinson Cavani","FWD","Man Utd",0.3,0,0,0,0,0,569,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,202269,2,0,0,0,-31071,4836,35907,79,"False",0,27
"16822","Kgaogelo Chauke","MID","Southampton",-0.5,0,0,0,0,0,624,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,529,2,0,0,0,51,114,63,44,"False",0,27
"16823","Kgaogelo Chauke","MID","Southampton",-0.5,0,0,0,0,0,624,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,529,2,5,0,0,51,114,63,44,"False",0,27
"16830","Simon Moore","GK","Sheffield Utd",0,0,0,0,0,0,348,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,7396,2,0,0,0,-32,0,32,43,"True",0,27
"16832","Daniel N'Lundulu","FWD","Southampton",0.1,0,0,0,0,0,590,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,21035,2,0,0,0,1016,2841,1825,45,"False",0,27
"16833","Daniel N'Lundulu","FWD","Southampton",0.1,0,0,0,0,0,590,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,21035,2,5,0,0,1016,2841,1825,45,"False",0,27
"16841","Fraser Forster","GK","Southampton",2.1,0,0,26,1,0,523,265,0,0,2,19.6,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,2,461845,2,0,0,6,10427,17962,7535,40,"False",0,27
"16842","Fraser Forster","GK","Southampton",2.1,0,0,0,0,0,523,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,461845,2,5,0,0,10427,17962,7535,40,"False",0,27
"16849","Diogo Jota","MID","Liverpool",0.9,0,0,5,0,13.3,468,263,1,0,4.4,10,"2021-03-07T14:00:00Z",90,8,0,0,0,0,27,0,234818,1,0,21,1,53595,57338,3743,66,"True",1,27
"16852","Enda Stevens","DEF","Sheffield Utd",1.7,0,0,7,0,16.3,347,265,2,0,3.2,5,"2021-03-06T15:00:00Z",90,16,0,0,0,0,27,0,70600,2,0,11,1,217,694,477,50,"True",0,27
"16857","Angus Gunn","GK","Southampton",0,0,0,0,0,0,371,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,8254,2,0,0,0,-69,0,69,43,"False",0,27
"16858","Angus Gunn","GK","Southampton",0,0,0,0,0,0,371,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,8254,2,5,0,0,-69,0,69,43,"False",0,27
"16859","Takumi Minamino","MID","Southampton",3.4,0,0,10,1,13,258,265,0,0,3.3,4.6,"2021-03-06T15:00:00Z",87,15,0,0,0,0,27,0,39980,2,0,15,3,-2383,6808,9191,60,"False",0,27
"16860","Takumi Minamino","MID","Southampton",3.4,0,0,0,0,0,258,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,39980,2,5,0,0,-2383,6808,9191,60,"False",0,27
"16868","Timothy Fosu-Mensah","DEF","Man Utd",0,0,0,0,0,0,312,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,5693,2,0,0,0,-45,0,45,43,"False",0,27
"16869","James Ward-Prowse","MID","Southampton",8.1,0,3,36,1,1.8,370,265,0,1,6,40.8,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,0,728610,2,0,17,11,137739,161653,23914,59,"False",0,27
"16870","James Ward-Prowse","MID","Southampton",8.1,0,0,35,0,33.8,370,325,5,1,11.6,50.4,"2021-03-10T18:00:00Z",90,12,0,0,0,0,27,0,728610,2,5,32,7,137739,161653,23914,59,"False",0,27
"16871","Ibrahima Diallo","MID","Southampton",0.7,0,0,10,1,22.8,565,265,0,0,3.5,10.6,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,0,1588,2,0,2,3,-25,46,71,45,"False",0,27
"16872","Ibrahima Diallo","MID","Southampton",0.7,0,0,11,0,7,565,325,0,0,1.4,7,"2021-03-10T18:00:00Z",27,12,0,0,0,0,27,0,1588,2,5,0,1,-25,46,71,45,"False",0,27
"16878","Nicolas Pépé","MID","Arsenal",4.3,0,0,-6,0,2.5,18,261,0,0,3.8,3.2,"2021-03-06T12:30:00Z",21,4,0,0,0,0,27,0,95594,1,1,32,1,35534,38639,3105,76,"False",0,27
"16889","Oliver Burke","MID","Sheffield Utd",-0.1,0,0,0,0,0,424,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,132097,2,0,0,0,1027,7935,6908,42,"True",0,27
"16895","Lucas Torreira","MID","Arsenal",0,0,0,0,0,0,19,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,6363,1,1,0,0,-24,0,24,47,"False",0,27
"16898","Bukayo Saka","MID","Arsenal",2.5,0,0,4,0,19.5,24,261,1,0,8.6,3.8,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,0,787502,1,1,63,1,109855,139560,29705,52,"False",1,27
"16899","Billy Sharp","FWD","Sheffield Utd",0.7,0,0,4,0,0.3,343,265,0,0,0.4,3.2,"2021-03-06T15:00:00Z",22,16,0,0,0,0,27,0,15452,2,0,0,1,-917,519,1436,55,"True",0,27
"16908","Scott McTominay","MID","Man Utd",1.3,0,0,24,1,11.2,309,264,0,0,3.5,24.2,"2021-03-07T16:30:00Z",90,12,0,0,0,0,27,0,63217,2,0,0,3,1056,4813,3757,49,"False",0,27
"16911","Divock Origi","FWD","Liverpool",0.7,0,0,0,0,0,256,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,50036,1,0,0,0,-406,998,1404,51,"True",0,27
"16918","Jannik Vestergaard","DEF","Southampton",4.1,0,0,23,1,0.2,369,265,0,0,2.1,16.4,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,0,281133,2,0,4,5,34798,40821,6023,47,"False",1,27
"16919","Jannik Vestergaard","DEF","Southampton",4.1,1,0,25,0,0.6,369,325,5,0,4.3,23.8,"2021-03-10T18:00:00Z",90,12,0,0,0,0,27,0,281133,2,5,19,3,34798,40821,6023,47,"False",0,27
"16921","Matt Macey","GK","Arsenal",0,0,0,0,0,0,527,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,85751,1,1,0,0,-1684,0,1684,40,"False",0,27
"16929","Granit Xhaka","MID","Arsenal",3,0,0,11,0,15.6,9,261,1,0,2.6,8.2,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,0,34608,1,1,2,2,530,1192,662,52,"False",0,27
"16932","Paul Pogba","MID","Man Utd",-0.1,0,0,0,0,0,296,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,100175,2,0,0,0,-2884,158,3042,76,"False",0,27
"16934","Harvey Elliott","MID","Liverpool",0,0,0,0,0,0,265,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,6237,1,0,0,0,-56,0,56,43,"True",0,27
"16939","Trent Alexander-Arnold","DEF","Liverpool",3.3,0,0,6,0,32.3,259,263,0,0,4.1,6.4,"2021-03-07T14:00:00Z",14,8,0,0,0,0,27,0,1119826,1,0,2,1,662,17897,17235,74,"True",0,27
"16942","Andrew Robertson","DEF","Liverpool",3.1,0,0,16,0,19.5,255,263,1,0,3.8,12.4,"2021-03-07T14:00:00Z",90,8,0,0,0,0,27,0,1219645,1,0,6,2,-21590,16717,38307,72,"True",0,27
"16945","Liam Hughes","GK","Liverpool",0.5,0,0,0,0,0,677,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,67,1,0,0,0,37,46,9,40,"True",0,27
"16957","Yan Valery","DEF","Southampton",0,0,0,0,0,0,378,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,4264,2,0,0,0,-58,0,58,47,"False",0,27
"16958","Yan Valery","DEF","Southampton",0,0,0,0,0,0,378,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,4264,2,5,0,0,-58,0,58,47,"False",0,27
"16960","Daniel James","MID","Man Utd",2.5,0,0,6,1,1.4,311,264,0,0,2.6,6.2,"2021-03-07T16:30:00Z",90,12,0,0,0,0,27,0,19616,2,0,18,3,278,964,686,62,"False",0,27
"16962","Gabriel Teodoro Martinelli Silva","MID","Arsenal",0.5,0,0,0,0,0,26,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,8292,1,1,0,0,-390,160,550,49,"False",0,27
"16965","Joseph Gomez","DEF","Liverpool",0,0,0,0,0,0,260,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,85425,1,0,0,0,-467,37,504,52,"True",0,27
"16966","Ryan Bertrand","DEF","Southampton",4.1,0,2,31,1,16,362,265,0,0,2.5,9.2,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,0,77567,2,0,0,8,6624,8759,2135,50,"False",0,27
"16967","Ryan Bertrand","DEF","Southampton",4.1,0,0,13,0,2.1,362,325,5,0,1.2,7.4,"2021-03-10T18:00:00Z",90,12,0,0,0,0,27,0,77567,2,5,2,0,6624,8759,2135,50,"False",0,27
"16968","Ryan Finnigan","MID","Southampton",-0.5,0,0,0,0,0,655,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,146,2,0,0,0,10,22,12,45,"False",0,27
"16969","Ryan Finnigan","MID","Southampton",-0.5,0,0,0,0,0,655,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,146,2,5,0,0,10,22,12,45,"False",0,27
"16975","Pablo Marí","DEF","Arsenal",2,0,0,14,0,0.8,10,261,1,0,2.7,18.4,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,0,6468,1,1,8,2,1069,1445,376,44,"False",0,27
"16982","Ben Davies","DEF","Liverpool",0.5,0,0,0,0,0,653,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,2002,1,0,0,0,-34,233,267,49,"True",0,27
"16990","Lys Mousset","FWD","Sheffield Utd",-0.3,0,0,-2,0,0.3,359,265,0,0,0,0,"2021-03-06T15:00:00Z",32,16,0,0,0,0,27,0,5379,2,0,2,1,-25,117,142,58,"True",0,27
"16992","Donny van de Beek","MID","Man Utd",-0.2,0,0,0,0,0,495,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,107686,2,0,0,0,-550,130,680,66,"False",0,27
"16994","Xherdan Shaqiri","MID","Liverpool",1.3,0,0,9,0,48.3,247,263,1,0,5.8,7,"2021-03-07T14:00:00Z",90,8,0,0,0,0,27,0,6073,1,0,3,2,-119,137,256,64,"True",0,27
"17002","Ethan Ampadu","DEF","Sheffield Utd",1.7,0,0,6,0,0.6,509,265,2,0,1.5,14.2,"2021-03-06T15:00:00Z",90,16,0,0,0,0,27,0,38214,2,0,0,0,1296,2482,1186,43,"True",1,27
"17004","Bernd Leno","GK","Arsenal",3.3,0,2,19,0,0,8,261,1,0,2.7,26.8,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,4,544986,1,1,0,5,4052,12590,8538,50,"False",0,27
"17011","Sergio Romero","GK","Man Utd",0,0,0,0,0,0,289,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,5639,2,0,0,0,-25,0,25,49,"False",0,27
"17012","Daniel Ceballos Fernández","MID","Arsenal",2.3,0,0,1,0,1,501,261,0,0,0.4,0,"2021-03-06T12:30:00Z",10,4,0,0,0,0,27,0,53978,1,1,4,1,-276,229,505,47,"False",0,27
"17013","Thomas Partey","MID","Arsenal",1.3,0,0,11,0,2.1,567,261,1,0,1.2,6.4,"2021-03-06T12:30:00Z",79,4,0,0,0,0,27,0,20915,1,1,3,2,342,663,321,49,"False",0,27
"17014","Kyle Walker-Peters","DEF","Southampton",1.6,0,1,27,1,15.2,375,265,0,0,3.6,13.2,"2021-03-06T15:00:00Z",90,15,0,0,0,0,27,0,332950,2,0,8,7,-15655,1102,16757,47,"False",0,27
"17015","Kyle Walker-Peters","DEF","Southampton",1.6,0,0,0,0,0,375,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,332950,2,5,0,0,-15655,1102,16757,47,"False",0,27
"17016","Mathew Ryan","GK","Arsenal",0.5,0,0,0,0,0,70,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,512141,1,1,0,0,-6947,1690,8637,42,"False",0,27
"17029","David McGoldrick","FWD","Sheffield Utd",1.3,0,0,0,0,13.6,344,265,2,0,2.9,6,"2021-03-06T15:00:00Z",57,16,0,0,0,0,27,0,138994,2,0,9,1,3426,13167,9741,52,"True",0,27
"17033","Calum Chambers","DEF","Arsenal",1,0,0,14,0,26.9,13,261,1,0,5,21.4,"2021-03-06T12:30:00Z",90,4,0,0,0,0,27,0,2819,1,1,2,2,8,121,113,45,"False",0,27
"17041","Alex Nicolao Telles","DEF","Man Utd",-0.5,0,0,0,0,0,568,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,44811,2,0,0,0,-1207,151,1358,54,"False",0,27
"17042","Kayne Ramsay","DEF","Southampton",-0.5,0,0,0,0,0,598,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,6783,2,0,0,0,39,305,266,40,"False",0,27
"17043","Kayne Ramsay","DEF","Southampton",-0.5,0,0,0,0,0,598,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,6783,2,5,0,0,39,305,266,40,"False",0,27
"17047","Wes Foderingham","GK","Sheffield Utd",-0.5,0,0,0,0,0,350,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,7992,2,0,0,0,95,253,158,43,"True",0,27
"17049","Jack Stephens","DEF","Southampton",-0.5,0,0,0,0,0,367,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,20263,2,0,0,0,-646,236,882,46,"False",0,27
"17050","Jack Stephens","DEF","Southampton",-0.5,0,0,8,0,3.6,367,325,5,0,1.1,3.4,"2021-03-10T18:00:00Z",62,12,0,0,0,0,27,0,20263,2,5,4,0,-646,236,882,46,"False",0,27
"17051","Sofiane Boufal","MID","Southampton",0,0,0,0,0,0,372,265,0,0,0,0,"2021-03-06T15:00:00Z",0,15,0,0,0,0,27,0,1722,2,0,0,0,-2,0,2,54,"False",0,27
"17052","Sofiane Boufal","MID","Southampton",0,0,0,0,0,0,372,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,1722,2,5,0,0,-2,0,2,54,"False",0,27
"17055","Antwoine Hackford","FWD","Sheffield Utd",-0.5,0,0,0,0,0,618,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,11703,2,0,0,0,340,2019,1679,44,"True",0,27
"17064","Oliver McBurnie","FWD","Sheffield Utd",0.7,0,0,-1,0,3.9,357,265,1,0,2.6,4.8,"2021-03-06T15:00:00Z",45,16,0,0,0,0,27,0,15309,2,0,17,0,145,531,386,56,"True",1,27
"17066","Sander Berge","MID","Sheffield Utd",0,0,0,0,0,0,360,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,6935,2,0,0,0,-45,142,187,49,"True",0,27
"17069","Danny Ings","FWD","Southampton",4.1,0,0,3,0,0.3,366,265,0,0,0,0,"2021-03-06T15:00:00Z",12,15,0,0,0,0,27,0,873434,2,0,0,1,57572,100249,42677,84,"False",0,27
"17070","Danny Ings","FWD","Southampton",4.1,0,0,0,0,0,366,325,0,0,0,0,"2021-03-10T18:00:00Z",0,12,0,0,0,0,27,0,873434,2,5,0,0,57572,100249,42677,84,"False",0,27
"17071","Rob Holding","DEF","Arsenal",1.3,0,0,0,0,0,16,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,326855,1,1,0,0,-11236,10399,21635,44,"False",0,27
"17072","Eric Bailly","DEF","Man Utd",1.1,0,0,0,0,0,310,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,23621,2,0,0,0,-289,355,644,48,"False",0,27
"17073","Jordan Henderson","MID","Liverpool",0,0,0,0,0,0,244,263,0,0,0,0,"2021-03-07T14:00:00Z",0,8,0,0,0,0,27,0,78322,1,0,0,0,-3868,37,3905,54,"True",0,27
"17075","Bruno Miguel Borges Fernandes","MID","Man Utd",6.9,0,2,33,1,12.7,302,264,0,1,7,40.4,"2021-03-07T16:30:00Z",90,12,0,0,0,0,27,0,4576726,2,0,17,10,-300771,24698,325469,116,"False",0,27
"17077","Lee Grant","GK","Man Utd",-0.5,0,0,0,0,0,604,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,4810,2,0,0,0,-50,146,196,40,"False",0,27
"17081","Che Adams","FWD","Southampton",5.5,0,0,26,1,11.5,377,265,0,1,10.2,43.8,"2021-03-06T15:00:00Z",77,15,0,0,0,0,27,0,365318,2,0,47,6,15823,39119,23296,58,"False",0,27
"17082","Che Adams","FWD","Southampton",5.5,0,0,25,0,22.9,377,325,5,1,7.3,31.4,"2021-03-10T18:00:00Z",90,12,0,0,0,0,27,0,365318,2,5,19,6,15823,39119,23296,58,"False",0,27
"17083","Victor Lindelöf","DEF","Man Utd",2.7,0,0,25,1,0.1,308,264,0,0,1.9,18.4,"2021-03-07T16:30:00Z",90,12,0,0,0,0,27,0,99602,2,0,0,6,-1421,2147,3568,48,"False",0,27
"17084","Phil Jones","DEF","Man Utd",0,0,0,0,0,0,297,264,0,0,0,0,"2021-03-07T16:30:00Z",0,12,0,0,0,0,27,0,2564,2,0,0,0,-6,0,6,48,"False",0,27
"17089","Luke Freeman","MID","Sheffield Utd",0,0,0,0,0,0,477,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,335,2,0,0,0,-2,0,2,50,"True",0,27
"17093","Phil Jagielka","DEF","Sheffield Utd",0,0,0,0,0,0,529,265,0,0,0,0,"2021-03-06T15:00:00Z",0,16,0,0,0,0,27,0,43587,2,0,0,0,-1310,1032,2342,39,"True",0,27
"17099","Reiss Nelson","MID","Arsenal",0.5,0,0,0,0,0,21,261,0,0,0,0,"2021-03-06T12:30:00Z",0,4,0,0,0,0,27,0,3459,1,1,0,0,-10,38,48,51,"False",0,27
"17106","Nathan Tella","MID","Southampton",2.1,1,0,8,1,0.6,524,265,0,0,6.2,2,"2021-03-06T15:00:00Z",76,15,0,0,0,0,27,0,24375,2,0,59,5,245,713,468,43,"False",1,27
"17107","Nathan Tella","MID","Southampton",2.1,0,0,3,0,1.7,524,325,2,0,0.5,1.2,"2021-03-10T18:00:00Z",45,12,0,0,0,0,27,0,24375,2,5,2,1,245,713,468,43,"False",0,27
"17110","Aaron Ramsdale","GK","Sheffield Utd",3.7,0,0,18,0,0,483,265,2,0,3.4,34.4,"2021-03-06T15:00:00Z",90,16,0,0,0,0,27,5,142392,2,0,0,2,1232,3138,1906,46,"True",0,27
"17120","Adrián San Miguel del Castillo","GK","Liverpool",2.3,0,0,0,0,0,245,278,0,0,0,0,"2021-03-15T20:00:00Z",0,20,0,0,0,0,28,0,29341,1,0,0,0,158,920,762,42,"False",0,28
"17121","Rhys Williams","DEF","Liverpool",0.9,0,0,0,0,0,594,278,0,0,0,0,"2021-03-15T20:00:00Z",0,20,0,0,0,0,28,0,14452,1,0,0,0,-157,424,581,40,"False",0,28
"17125","Mason Greenwood","MID","Man Utd",2,0,0,15,1,30.8,315,275,0,0,11.2,8.4,"2021-03-14T19:15:00Z",90,19,0,0,0,0,28,0,153759,0,1,73,3,1611,4417,2806,70,"True",0,28
"17126","José Diogo Dalot Teixeira","DEF","Man Utd",0,0,0,0,0,0,314,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,2152,0,1,0,0,-6,0,6,48,"True",0,28
"17132","Chris Smalling","DEF","Man Utd",0,0,0,0,0,0,292,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,6479,0,1,0,0,-9,0,9,49,"True",0,28
"17137","Sead Kolasinac","DEF","Arsenal",0,0,0,0,0,0,14,269,0,0,0,0,"2021-03-14T16:30:00Z",0,17,0,0,0,0,28,0,8983,1,2,0,0,-46,0,46,48,"True",0,28
"17140","David Luiz Moreira Marinho","DEF","Arsenal",2.8,0,0,14,0,1,3,269,1,0,2.1,17.8,"2021-03-14T16:30:00Z",90,17,0,0,0,0,28,0,67480,1,2,2,2,-1654,1697,3351,54,"True",0,28
"17145","Mesut Özil","MID","Arsenal",0,0,0,0,0,0,1,269,0,0,0,0,"2021-03-14T16:30:00Z",0,17,0,0,0,0,28,0,41758,1,2,0,0,-68,0,68,67,"True",0,28
"17154","John Fleck","MID","Sheffield Utd",0.7,0,0,6,0,2.3,346,274,5,0,0.5,2.4,"2021-03-14T14:00:00Z",90,9,0,0,0,0,28,0,9761,0,5,0,2,-372,382,754,56,"False",0,28
"17156","Axel Tuanzebe","DEF","Man Utd",0,0,0,0,0,0,307,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,7308,0,1,0,0,-82,113,195,41,"True",0,28
"17167","David de Gea","GK","Man Utd",1.1,0,0,0,0,0,291,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,300340,0,1,0,0,-35903,168,36071,53,"True",0,28
"17172","Marcus Rashford","MID","Man Utd",2.4,0,0,5,1,29.6,306,275,0,0,9,6.6,"2021-03-14T19:15:00Z",90,19,0,0,0,0,28,0,721867,0,1,54,2,-177261,14549,191810,96,"True",1,28
"17173","Andreas Pereira","MID","Man Utd",0,0,0,0,0,0,304,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,2434,0,1,0,0,-3,0,3,48,"True",0,28
"17174","Willian Borges Da Silva","MID","Arsenal",3.8,0,0,2,0,0.5,478,269,0,0,0.1,0.2,"2021-03-14T16:30:00Z",13,17,0,0,0,0,28,0,229556,1,2,0,1,4864,8076,3212,75,"True",0,28
"17178","Frederico Rodrigues de Paula Santos","MID","Man Utd",2.5,0,0,12,1,19.9,299,275,0,0,3.8,14,"2021-03-14T19:15:00Z",90,19,0,0,0,0,28,0,16794,0,1,4,3,133,948,815,53,"True",0,28
"17182","Oriol Romeu Vidal","MID","Southampton",0,0,0,0,0,0,364,277,0,0,0,0,"2021-03-14T12:00:00Z",0,3,0,0,0,0,28,0,128624,2,1,0,0,-4506,189,4695,45,"True",0,28
"17188","Georginio Wijnaldum","MID","Liverpool",2.9,0,0,9,1,16.1,243,278,0,0,2.5,6.8,"2021-03-15T20:00:00Z",66,20,0,0,0,0,28,0,96957,1,0,2,3,-2541,1144,3685,53,"False",0,28
"17189","Marcos Rojo","DEF","Man Utd",0,0,0,0,0,0,294,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,3710,0,1,0,0,-13,0,13,48,"True",0,28
"17191","Jan Bednarek","DEF","Southampton",1.7,0,0,12,0,1.4,376,277,2,0,2.1,17.4,"2021-03-14T12:00:00Z",90,3,0,0,0,0,28,0,531026,2,1,2,1,-12232,7429,19661,49,"True",0,28
"17200","Frankie Maguire","MID","Sheffield Utd",-1,0,0,0,0,0,670,274,0,0,0,0,"2021-03-14T14:00:00Z",0,9,0,0,0,0,28,0,230,0,5,0,0,-40,60,100,45,"False",0,28
"17205","John Egan","DEF","Sheffield Utd",0,0,0,0,0,0,353,274,0,0,0,0,"2021-03-14T14:00:00Z",0,9,0,0,0,0,28,0,136067,0,5,0,0,-1718,198,1916,47,"False",0,28
"17207","Odion Ighalo","FWD","Man Utd",0,0,0,0,0,0,293,275,0,0,0,0,"2021-03-14T19:15:00Z",0,19,0,0,0,0,28,0,13285,0,1,0,0,-62,0,62,61,"True",0,28
"17208","Ben Osborn","MID","Sheffield Utd",-0.3,0,0,0,0,0,356,274,0,0,0,0,"2021-03-14T14:00:00Z",0,9,0,0,0,0,28,0,1954,0,5,0,0,-18,12,30,47,"False",0,28
"17210","Mohammed Salisu","DEF","Southampton",0.9,0,0,0,0,0,479,277,0,0,0,0,"2021-03-14T12:00:00Z",0,3,0,0,0,0,28,0,7174,2,1,0,0,-372,176,548,43,"True",0,28
