"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"20266","Divock Origi","FWD","Liverpool",0.5,0,0,0,0,0,235,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,99356,0,4,0,0,590,3479,2889,48,"True",0,33
"20268","Mathias Jorgensen","DEF","Brentford",2,0,0,0,0,0,594,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,2668,2,1,0,0,200,266,66,45,"False",0,33
"20269","Patrik Gunnarsson","GK","Brentford",0,0,0,0,0,0,94,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,107792,2,1,0,0,-1967,0,1967,39,"False",0,33
"20270","Tariqe Fosu-Henry","MID","Brentford",0,0,0,0,0,0,79,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,2791,2,1,0,0,5,25,20,51,"False",0,33
"20275","Marcus Forss","FWD","Brentford",0,0,0,0,0,0,88,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,7615,2,1,0,0,-73,0,73,53,"False",0,33
"20277","Victor Lindelöf","DEF","Man Utd",2.1,0,0,18,0,2.9,284,324,2,0,2.9,21.6,"2022-04-16T14:00:00Z",90,15,0,0,0,0,33,0,54334,2,3,4,1,7320,8453,1133,48,"True",0,33
"20278","Victor Lindelöf","DEF","Man Utd",2.1,0,0,11,0,3,284,294,4,0,1.5,12.4,"2022-04-19T19:00:00Z",90,11,0,0,0,0,33,0,54334,0,4,0,0,7320,8453,1133,48,"False",0,33
"20285","Ethan Pinnock","DEF","Brentford",3,0,0,5,0,0.1,91,328,0,0,0.2,2,"2022-04-16T14:00:00Z",20,18,0,0,0,0,33,0,300417,2,1,0,1,12138,15672,3534,44,"False",0,33
"20287","Nuno Varela Tavares","DEF","Arsenal",2.1,0,0,16,0,19.9,466,326,1,0,5.6,15.2,"2022-04-16T14:00:00Z",69,16,0,0,0,0,33,0,36239,0,1,21,2,-918,1733,2651,43,"False",0,33
"20288","Nuno Varela Tavares","DEF","Arsenal",2.1,0,0,3,0,12.6,466,243,2,0,2.4,2.4,"2022-04-20T18:45:00Z",90,6,0,0,0,0,33,0,36239,4,2,9,1,-918,1733,2651,43,"False",0,33
"20291","Pontus Jansson","DEF","Brentford",4,0,2,31,0,10.6,76,328,1,1,12.1,58,"2022-04-16T14:00:00Z",90,18,0,0,0,0,33,0,501267,2,1,52,10,-13634,7285,20919,44,"False",0,33
"20293","Julian Jeanvier","DEF","Brentford",0,0,0,0,0,0,722,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,144,2,1,0,0,83,91,8,40,"False",0,33
"20295","Kyle Walker-Peters","DEF","Southampton",6,0,0,19,1,1.4,342,326,0,0,1.7,13.8,"2022-04-16T14:00:00Z",90,1,0,0,0,0,33,0,144378,0,1,2,6,29131,33669,4538,48,"True",0,33
"20296","Kyle Walker-Peters","DEF","Southampton",6,0,0,5,0,3.8,342,292,2,0,3.1,1,"2022-04-21T18:45:00Z",82,5,0,0,0,0,33,0,144378,0,2,26,1,29131,33669,4538,48,"False",0,33
"20301","Kaide Gordon","MID","Liverpool",0.5,0,0,0,0,0,625,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,591,0,4,0,0,-6,18,24,45,"True",0,33
"20303","David Raya Martin","GK","Brentford",4.7,0,0,21,0,0,80,328,1,0,2.1,21.2,"2022-04-16T14:00:00Z",90,18,0,0,0,0,33,3,365327,2,1,0,3,14327,19445,5118,43,"False",0,33
"20305","Daniel N'Lundulu","FWD","Southampton",0,0,0,0,0,0,344,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,1126,0,1,0,0,-2,0,2,45,"True",0,33
"20306","Daniel N'Lundulu","FWD","Southampton",0,0,0,0,0,0,344,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,1126,0,2,0,0,-2,0,2,45,"False",0,33
"20311","Mads Bidstrup","MID","Brentford",0,0,0,0,0,0,97,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,4779,2,1,0,0,-39,0,39,44,"False",0,33
"20317","Héctor Bellerín","DEF","Arsenal",0,0,0,0,0,0,9,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,18065,0,1,0,0,-28,0,28,48,"False",0,33
"20318","Héctor Bellerín","DEF","Arsenal",0,0,0,0,0,0,9,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,18065,4,2,0,0,-28,0,28,48,"False",0,33
"20323","Nemanja Matic","MID","Man Utd",3.5,0,0,2,0,4.3,271,324,0,0,0.6,1.2,"2022-04-16T14:00:00Z",27,15,0,0,0,0,33,0,37106,2,3,0,1,912,2677,1765,43,"True",0,33
"20324","Nemanja Matic","MID","Man Utd",3.5,0,0,11,0,0.8,271,294,4,0,1.4,13,"2022-04-19T19:00:00Z",90,11,0,0,0,0,33,0,37106,0,4,0,2,912,2677,1765,43,"False",0,33
"20332","Joseph Gomez","DEF","Liverpool",3.8,0,0,0,0,0,238,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,37632,0,4,0,0,-64,472,536,47,"True",0,33
"20335","Konstantinos Tsimikas","DEF","Liverpool",0.5,0,0,0,0,0,245,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,1059764,0,4,0,0,22536,42861,20325,37,"True",0,33
"20337","Jarell Quansah","DEF","Liverpool",0.5,0,0,0,0,0,660,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,886,0,4,0,0,-3,13,16,40,"True",0,33
"20342","Hannibal Mejbri","MID","Man Utd",0.5,0,0,0,0,0,706,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,384,2,3,0,0,24,65,41,45,"True",0,33
"20343","Hannibal Mejbri","MID","Man Utd",0.5,0,0,-1,0,0.6,706,294,1,0,0,0,"2022-04-19T19:00:00Z",6,11,0,0,0,0,33,0,384,0,4,0,0,24,65,41,45,"False",1,33
"20348","Thierry Small","DEF","Southampton",0,0,0,0,0,0,667,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,3623,0,1,0,0,55,159,104,40,"True",0,33
"20349","Thierry Small","DEF","Southampton",0,0,0,0,0,0,667,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,3623,0,2,0,0,55,159,104,40,"False",0,33
"20353","Yan Valery","DEF","Southampton",3.6,0,0,23,1,1.2,546,326,0,0,2,18.8,"2022-04-16T14:00:00Z",90,1,0,0,0,0,33,0,49410,0,1,0,6,1486,2334,848,39,"True",0,33
"20354","Yan Valery","DEF","Southampton",3.6,0,0,15,0,2.4,546,292,2,0,2.9,26.4,"2022-04-21T18:45:00Z",90,5,0,0,0,0,33,0,49410,0,2,0,1,1486,2334,848,39,"False",0,33
"20359","James Milner","MID","Liverpool",1.2,0,0,3,0,0.3,221,294,0,0,0.1,0.2,"2022-04-19T19:00:00Z",4,13,0,0,0,0,33,0,7247,0,4,0,1,-35,19,54,49,"True",0,33
"20360","Paul Pogba","MID","Man Utd",2.9,0,0,20,0,3.7,272,324,2,0,2.5,15,"2022-04-16T14:00:00Z",73,15,0,0,0,0,33,0,616346,2,3,6,2,2105,10006,7901,74,"True",0,33
"20361","Paul Pogba","MID","Man Utd",2.9,0,0,3,0,0.1,272,294,1,0,0,0,"2022-04-19T19:00:00Z",9,11,0,0,0,0,33,0,616346,0,4,0,1,2105,10006,7901,74,"False",0,33
"20362","Alisson Ramses Becker","GK","Liverpool",4.8,0,0,31,1,0,231,294,0,0,1.8,17.6,"2022-04-19T19:00:00Z",90,13,0,0,0,0,33,1,770903,0,4,0,6,-3808,12414,16222,60,"True",0,33
"20364","Curtis Jones","MID","Liverpool",1.5,0,0,0,0,0,244,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,6457,0,4,0,0,-20,56,76,50,"True",0,33
"20366","Mason Greenwood","MID","Man Utd",0,0,0,0,0,0,289,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,365078,2,3,0,0,-2038,69,2107,71,"True",0,33
"20367","Mason Greenwood","MID","Man Utd",0,0,0,0,0,0,289,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,365078,0,4,0,0,-2038,69,2107,71,"False",0,33
"20370","Armando Broja","FWD","Southampton",2.4,0,0,3,1,20.3,518,326,0,0,4.9,3,"2022-04-16T14:00:00Z",73,1,0,0,0,0,33,0,1067242,0,1,26,1,16220,62841,46621,55,"True",1,33
"20371","Armando Broja","FWD","Southampton",2.4,0,0,3,0,4.5,518,292,2,0,3.1,0.6,"2022-04-21T18:45:00Z",90,5,0,0,0,0,33,0,1067242,0,2,26,2,16220,62841,46621,55,"False",0,33
"20372","Mads Bech Sørensen","DEF","Brentford",0.7,0,0,15,0,24.3,90,328,1,0,4.4,19.8,"2022-04-16T14:00:00Z",69,18,0,0,0,0,33,0,4069,2,1,0,2,5,59,54,43,"False",0,33
"20380","Scott McTominay","MID","Man Utd",0,0,0,0,0,0,285,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,28019,2,3,0,0,-2307,28,2335,54,"True",0,33
"20381","Scott McTominay","MID","Man Utd",0,0,0,0,0,0,285,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,28019,0,4,0,0,-2307,28,2335,54,"False",0,33
"20384","Jadon Sancho","MID","Man Utd",4.1,0,0,20,0,49.9,485,324,2,0,13.2,18.8,"2022-04-16T14:00:00Z",90,15,0,0,0,0,33,0,313063,2,3,63,2,21795,39985,18190,89,"True",0,33
"20385","Jadon Sancho","MID","Man Utd",4.1,0,0,6,0,2,485,294,2,0,3.1,6.4,"2022-04-19T19:00:00Z",45,11,0,0,0,0,33,0,313063,0,4,23,1,21795,39985,18190,89,"False",0,33
"20387","Emile Smith Rowe","MID","Arsenal",6.5,0,0,4,0,12.7,21,326,0,0,5.6,6.6,"2022-04-16T14:00:00Z",30,16,0,0,0,0,33,0,973127,0,1,37,1,-3085,28805,31890,57,"False",0,33
"20388","Emile Smith Rowe","MID","Arsenal",6.5,0,0,26,0,13.3,21,243,2,1,6.6,33.6,"2022-04-20T18:45:00Z",74,6,0,0,0,0,33,0,973127,4,2,19,7,-3085,28805,31890,57,"False",0,33
"20391","Christian Nørgaard","MID","Brentford",5,0,3,34,0,13.3,77,328,1,1,10.3,54.8,"2022-04-16T14:00:00Z",90,18,0,0,0,0,33,0,50819,2,1,35,10,-92,919,1011,50,"False",0,33
"20394","William Saliba","DEF","Arsenal",0,0,0,0,0,0,27,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,201,0,1,0,0,0,0,0,45,"False",0,33
"20395","William Saliba","DEF","Arsenal",0,0,0,0,0,0,27,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,201,4,2,0,0,0,0,0,45,"False",0,33
"20396","Finley Stevens","DEF","Brentford",0,0,0,0,0,0,569,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,26704,2,1,0,0,473,1168,695,39,"False",0,33
"20397","Arthur Okonkwo","GK","Arsenal",0.5,0,0,0,0,0,572,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,72413,0,1,0,0,-209,2982,3191,39,"False",0,33
"20398","Arthur Okonkwo","GK","Arsenal",0.5,0,0,0,0,0,572,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,72413,4,2,0,0,-209,2982,3191,39,"False",0,33
"20404","Amad Diallo","MID","Man Utd",0,0,0,0,0,0,636,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,342,2,3,0,0,-2,0,2,50,"True",0,33
"20405","Amad Diallo","MID","Man Utd",0,0,0,0,0,0,636,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,342,0,4,0,0,-2,0,2,50,"False",0,33
"20414","Rúnar Alex Rúnarsson","GK","Arsenal",0,0,0,0,0,0,2,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,48606,0,1,0,0,-311,0,311,40,"False",0,33
"20415","Rúnar Alex Rúnarsson","GK","Arsenal",0,0,0,0,0,0,2,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,48606,4,2,0,0,-311,0,311,40,"False",0,33
"20416","Jan Zamburek","MID","Brentford",0,0,0,0,0,0,93,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,50400,2,1,0,0,-302,0,302,44,"False",0,33
"20418","Shane Long","FWD","Southampton",0.4,0,0,-1,0,0.1,519,326,0,0,0,0.2,"2022-04-16T14:00:00Z",16,1,0,0,0,0,33,0,16607,0,1,0,0,-435,334,769,54,"True",1,33
"20419","Shane Long","FWD","Southampton",0.4,0,0,0,0,0,519,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,16607,0,2,0,0,-435,334,769,54,"False",0,33
"20420","Kgaogelo Chauke","MID","Southampton",0,0,0,0,0,0,680,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,329,0,1,0,0,33,102,69,45,"True",0,33
"20421","Kgaogelo Chauke","MID","Southampton",0,0,0,0,0,0,680,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,329,0,2,0,0,33,102,69,45,"False",0,33
"20427","Moussa Djenepo","MID","Southampton",0,0,0,0,0,0,350,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,4069,0,1,0,0,2,45,43,52,"True",0,33
"20428","Moussa Djenepo","MID","Southampton",0,0,0,0,0,0,350,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,4069,0,2,0,0,2,45,43,52,"False",0,33
"20429","Theo Walcott","MID","Southampton",0,0,0,0,0,0,332,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,10194,0,1,0,0,0,82,82,58,"True",0,33
"20430","Theo Walcott","MID","Southampton",0,0,0,0,0,0,332,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,10194,0,2,0,0,0,82,82,58,"False",0,33
"20439","Gabriel Teodoro Martinelli Silva","MID","Arsenal",3.5,0,0,6,0,7.9,26,326,1,0,5.3,0.8,"2022-04-16T14:00:00Z",90,16,0,0,0,0,33,0,403522,0,1,44,2,18434,39782,21348,53,"False",0,33
"20440","Gabriel Teodoro Martinelli Silva","MID","Arsenal",3.5,0,0,4,0,0.3,26,243,0,0,0.6,3.2,"2022-04-20T18:45:00Z",20,6,0,0,0,0,33,0,403522,4,2,2,1,18434,39782,21348,53,"False",0,33
"20441","David de Gea","GK","Man Utd",2.9,0,0,12,0,0,270,324,2,0,1.4,14.2,"2022-04-16T14:00:00Z",90,15,0,0,0,0,33,2,965918,2,3,0,1,-263,29479,29742,51,"True",0,33
"20442","David de Gea","GK","Man Utd",2.9,0,0,10,0,0,270,294,4,0,0.5,5.4,"2022-04-19T19:00:00Z",90,11,0,0,0,0,33,1,965918,0,4,0,0,-263,29479,29742,51,"False",0,33
"20443","Takumi Minamino","MID","Liverpool",0.5,0,0,0,0,0,236,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,5780,0,4,0,0,-55,37,92,51,"True",0,33
"20445","Maxwell Haygarth","MID","Brentford",0,0,0,0,0,0,628,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,350,2,1,0,0,-3,19,22,45,"False",0,33
"20446","Nathan Redmond","MID","Southampton",1,0,0,3,0,0,336,326,0,0,0.5,5,"2022-04-16T14:00:00Z",8,1,0,0,0,0,33,0,13447,0,1,0,1,49,273,224,59,"True",0,33
"20447","Nathan Redmond","MID","Southampton",1,0,0,8,0,21.9,336,292,0,0,2.8,4.4,"2022-04-21T18:45:00Z",24,5,0,0,0,0,33,0,13447,0,2,2,1,49,273,224,59,"False",0,33
"20464","Tyler Morton","MID","Liverpool",0.5,0,0,0,0,0,620,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,574,0,4,0,0,-8,7,15,45,"True",0,33
"20467","Jordan Henderson","MID","Liverpool",3.2,0,0,13,1,23.4,222,294,0,0,3.8,9.6,"2022-04-19T19:00:00Z",90,13,0,0,0,0,33,0,158395,0,4,5,3,-2681,3317,5998,49,"True",0,33
"20469","Ibrahima Diallo","MID","Southampton",1.6,0,0,0,0,0,349,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,13527,0,1,0,0,87,374,287,45,"True",0,33
"20470","Ibrahima Diallo","MID","Southampton",1.6,0,0,0,0,0,349,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,13527,0,2,0,0,87,374,287,45,"False",0,33
"20475","Miguel Azeez","MID","Arsenal",0.5,0,0,0,0,0,721,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,73,0,1,0,0,42,52,10,45,"False",0,33
"20476","Miguel Azeez","MID","Arsenal",0.5,0,0,0,0,0,721,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,73,4,2,0,0,42,52,10,45,"False",0,33
"20481","Ainsley Maitland-Niles","MID","Arsenal",0,0,0,0,0,0,13,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,4123,0,1,0,0,-19,0,19,52,"False",0,33
"20482","Ainsley Maitland-Niles","MID","Arsenal",0,0,0,0,0,0,13,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,4123,4,2,0,0,-19,0,19,52,"False",0,33
"20491","Eric Bailly","DEF","Man Utd",0.5,0,0,0,0,0,286,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,11613,2,3,0,0,57,161,104,49,"True",0,33
"20492","Eric Bailly","DEF","Man Utd",0.5,0,0,0,0,0,286,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,11613,0,4,0,0,57,161,104,49,"False",0,33
"20494","Cédric Soares","DEF","Arsenal",2.5,0,0,13,0,25.1,5,326,1,0,4.8,21.6,"2022-04-16T14:00:00Z",59,16,0,0,0,0,33,0,56808,0,1,1,1,10850,13618,2768,42,"False",0,33
"20495","Cédric Soares","DEF","Arsenal",2.5,0,0,6,0,24.6,5,243,0,0,3.4,7.6,"2022-04-20T18:45:00Z",15,6,0,0,0,0,33,0,56808,4,2,2,1,10850,13618,2768,42,"False",0,33
"20499","Zak Swanson","DEF","Arsenal",0.5,0,0,0,0,0,711,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,732,0,1,0,0,17,61,44,40,"False",0,33
"20500","Zak Swanson","DEF","Arsenal",0.5,0,0,0,0,0,711,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,732,4,2,0,0,17,61,44,40,"False",0,33
"20501","Caoimhin Kelleher","GK","Liverpool",0.5,0,0,0,0,0,242,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,11374,0,4,0,0,-55,102,157,43,"True",0,33
"20502","Sadio Mané","MID","Liverpool",7.5,1,2,40,1,20.3,230,294,0,1,11.7,53.8,"2022-04-19T19:00:00Z",90,13,0,0,0,0,33,0,289788,0,4,43,13,-10811,9307,20118,117,"True",0,33
"20504","Omari Hutchinson","MID","Arsenal",0.5,0,0,0,0,0,692,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,206,0,1,0,0,-6,15,21,45,"False",0,33
"20505","Omari Hutchinson","MID","Arsenal",0.5,0,0,0,0,0,692,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,206,4,2,0,0,-6,15,21,45,"False",0,33
"20508","Willy Caballero","GK","Southampton",0,0,0,0,0,0,641,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,3179,0,1,0,0,-47,118,165,42,"True",0,33
"20509","Willy Caballero","GK","Southampton",0,0,0,0,0,0,641,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,3179,0,2,0,0,-47,118,165,42,"False",0,33
"20511","Marcelo Flores","MID","Arsenal",0.5,0,0,0,0,0,720,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,45,0,1,0,0,9,19,10,45,"False",0,33
"20512","Marcelo Flores","MID","Arsenal",0.5,0,0,0,0,0,720,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,45,4,2,0,0,9,19,10,45,"False",0,33
"20520","Myles Peart-Harris","MID","Brentford",0,0,0,0,0,0,662,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,405,2,1,0,0,-2,57,59,45,"False",0,33
"20523","Alexandre Lacazette","FWD","Arsenal",2.2,0,0,0,0,0,6,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,607422,0,1,0,0,-142099,22505,164604,84,"False",0,33
"20524","Alexandre Lacazette","FWD","Arsenal",2.2,0,0,1,0,0,6,243,0,0,0,0,"2022-04-20T18:45:00Z",1,6,0,0,0,0,33,0,607422,4,2,0,1,-142099,22505,164604,84,"False",0,33
"20525","Harry Maguire","DEF","Man Utd",2.9,0,0,20,0,12.4,273,324,2,0,3.3,18.4,"2022-04-16T14:00:00Z",90,15,0,0,0,0,33,0,443251,2,3,2,1,16537,22132,5595,54,"True",0,33
"20526","Harry Maguire","DEF","Man Utd",2.9,0,0,13,0,0.1,273,294,4,0,2.3,21,"2022-04-19T19:00:00Z",90,11,0,0,0,0,33,0,443251,0,4,2,0,16537,22132,5595,54,"False",0,33
"20529","Fraser Forster","GK","Southampton",7.6,0,2,34,1,0,333,326,0,0,4.3,42.6,"2022-04-16T14:00:00Z",90,1,0,0,0,0,33,6,116211,0,1,0,10,1518,4606,3088,44,"True",0,33
"20530","Fraser Forster","GK","Southampton",7.6,0,0,17,0,0,333,292,2,0,3.3,33.2,"2022-04-21T18:45:00Z",90,5,0,0,0,0,33,4,116211,0,2,0,2,1518,4606,3088,44,"False",0,33
"20532","Bukayo Saka","MID","Arsenal",6.9,0,0,13,0,48.8,22,326,1,0,12.3,25.2,"2022-04-16T14:00:00Z",90,16,0,0,0,0,33,0,3032954,0,1,49,2,-12481,111691,124172,68,"False",0,33
"20533","Bukayo Saka","MID","Arsenal",6.9,0,1,27,0,13.2,22,243,2,1,10.1,39.2,"2022-04-20T18:45:00Z",90,6,0,0,0,0,33,0,3032954,4,2,49,8,-12481,111691,124172,68,"False",0,33
"20541","Pelenda Joshua Dasilva","MID","Brentford",0,0,0,0,0,0,82,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,908,2,1,0,0,-2,10,12,53,"False",0,33
"20542","Luke Shaw","DEF","Man Utd",0,0,0,0,0,0,275,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,1022863,2,3,0,0,-19708,111,19819,50,"True",0,33
"20543","Luke Shaw","DEF","Man Utd",0,0,0,0,0,0,275,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,1022863,0,4,0,0,-19708,111,19819,50,"False",0,33
"20545","Paris Maghoma","MID","Brentford",0,0,0,0,0,0,614,328,0,0,0,0,"2022-04-16T14:00:00Z",0,18,0,0,0,0,33,0,936,2,1,0,0,8,61,53,45,"False",0,33
"20548","Aaron Ramsdale","GK","Arsenal",2.9,0,0,19,0,0,559,326,1,0,1.8,18.2,"2022-04-16T14:00:00Z",90,16,0,0,0,0,33,2,1716611,0,1,0,2,3416,45414,41998,51,"False",0,33
"20549","Aaron Ramsdale","GK","Arsenal",2.9,0,0,10,0,0,559,243,2,0,0.6,5.8,"2022-04-20T18:45:00Z",90,6,0,0,0,0,33,0,1716611,4,2,0,1,3416,45414,41998,51,"False",0,33
"20550","Jack Stephens","DEF","Southampton",0,0,0,0,0,0,338,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,5021,0,1,0,0,0,53,53,44,"True",0,33
"20551","Jack Stephens","DEF","Southampton",0,0,0,0,0,0,338,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,5021,0,2,0,0,0,53,53,44,"False",0,33
"20559","Bernd Leno","GK","Arsenal",0.5,0,0,0,0,0,1,326,0,0,0,0,"2022-04-16T14:00:00Z",0,16,0,0,0,0,33,0,80619,0,1,0,0,-3290,348,3638,45,"False",0,33
"20560","Bernd Leno","GK","Arsenal",0.5,0,0,0,0,0,1,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,80619,4,2,0,0,-3290,348,3638,45,"False",0,33
"20569","Nathan Tella","MID","Southampton",0.4,0,0,0,0,0,346,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,3859,0,1,0,0,22,64,42,47,"True",0,33
"20570","Nathan Tella","MID","Southampton",0.4,0,0,0,0,0,346,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,3859,0,2,0,0,22,64,42,47,"False",0,33
"20571","Harry Lewis","GK","Southampton",0,0,0,0,0,0,637,326,0,0,0,0,"2022-04-16T14:00:00Z",0,1,0,0,0,0,33,0,60145,0,1,0,0,3145,5560,2415,39,"True",0,33
"20572","Harry Lewis","GK","Southampton",0,0,0,0,0,0,637,292,0,0,0,0,"2022-04-21T18:45:00Z",0,5,0,0,0,0,33,0,60145,0,2,0,0,3145,5560,2415,39,"False",0,33
"20573","Yoane Wissa","MID","Brentford",3.7,0,0,7,0,1.5,524,328,1,0,4.6,5,"2022-04-16T14:00:00Z",65,18,0,0,0,0,33,0,8471,2,1,39,2,984,1436,452,57,"False",0,33
"20575","Adrián San Miguel del Castillo","GK","Liverpool",0.5,0,0,0,0,0,223,294,0,0,0,0,"2022-04-19T19:00:00Z",0,13,0,0,0,0,33,0,16207,0,4,0,0,-42,36,78,43,"True",0,33
"20581","Nicolas Pépé","MID","Arsenal",1.5,0,0,3,0,3.1,17,326,0,0,0.9,0,"2022-04-16T14:00:00Z",20,16,0,0,0,0,33,0,69771,0,1,6,1,0,893,893,69,"False",0,33
"20582","Nicolas Pépé","MID","Arsenal",1.5,0,0,0,0,0,17,243,0,0,0,0,"2022-04-20T18:45:00Z",0,6,0,0,0,0,33,0,69771,4,2,0,0,0,893,893,69,"False",0,33
"20586","Dean Henderson","GK","Man Utd",0.5,0,0,0,0,0,280,324,0,0,0,0,"2022-04-16T14:00:00Z",0,15,0,0,0,0,33,0,35336,2,3,0,0,-110,64,174,47,"True",0,33
"20587","Dean Henderson","GK","Man Utd",0.5,0,0,0,0,0,280,294,0,0,0,0,"2022-04-19T19:00:00Z",0,11,0,0,0,0,33,0,35336,0,4,0,0,-110,64,174,47,"False",0,33
